,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
5712,,,,5355.954395439544,[0.01416549 8.7083314 ],8.722496886546228,,,,,,2049.6705670567057,[-5.14211520e-08  3.08151832e-04],0.00030810041051993213,[ 2.40426347e-07 -2.40393355e-04],-0.00024015292852072254
5713,,,,5356.314331433143,[0.01351197 8.71207071],8.725582687341266,,,,,,2050.029402940294,[-5.05070676e-08  3.07961538e-04],0.00030791103055221913,[ 2.41170895e-07 -2.40444388e-04],-0.0002402032170971301
5714,,,,5356.6742674267425,[0.01285752 8.71580717],8.728664690990646,,,,,,2050.388238823882,[-4.95900765e-08  3.07771167e-04],0.00030772157737002907,[ 2.41901564e-07 -2.40495362e-04],-0.0002402534601203868
5715,,,,5357.034203420342,[0.01220216 8.71954078],8.73174293907114,,,,,,2050.747074707471,[-4.86702307e-08  3.07580721e-04],0.0003075320509726094,[ 2.42618307e-07 -2.40546276e-04],-0.00024030365762746177
5716,,,,5357.394139413942,[0.01154595 8.72327153],8.734817473249409,,,,,,2051.105910591059,[-4.77475822e-08  3.07390199e-04],0.0003073424513590274,[ 2.43321078e-07 -2.40597131e-04],-0.00024035380965458825
5717,,,,5357.754075407541,[0.01088892 8.72699942],8.737888335278534,,,,,,2051.464746474647,[-4.68221833e-08  3.07199601e-04],0.000307152778528171,[ 2.44009834e-07 -2.40647926e-04],-0.00024040391623725944
5718,,,,5358.11401140114,[0.01023112 8.73072445],8.740955566994597,,,,,,2051.823582358236,[-4.58940863e-08  3.07008927e-04],0.00030696303247875384,[ 2.44684529e-07 -2.40698662e-04],-0.00024045397741022568
5719,,,,5358.473947394739,[0.00957259 8.73444662],8.744019210313196,,,,,,2052.182418241824,[-4.49633441e-08  3.06818177e-04],0.00030677321320931526,[ 2.45345120e-07 -2.40749338e-04],-0.00024050399320749082
5720,,,,5358.833883388339,[0.00891338 8.73816593],8.74707930722596,,,,,,2052.5412541254127,[-4.40300093e-08  3.06627351e-04],0.00030658332071822544,[ 2.45991566e-07 -2.40799955e-04],-0.000240553963662309
5721,,,,5359.193819381939,[8.25352462e-03 8.74188238e+00],8.75013589979704,,,,,,2052.900090009001,[-4.30941350e-08  3.06436449e-04],0.00030639335500368543,[ 2.46623823e-07 -2.40850513e-04],-0.0002406038888071816
5722,,,,5359.553755375538,[7.59307015e-03 8.74559596e+00],8.75318903015965,,,,,,2053.258925892589,[-4.21557744e-08  3.06245472e-04],0.0003062033160637314,[ 2.47241851e-07 -2.40901011e-04],-0.00024065376867385348
5723,,,,5359.913691369137,[6.93205933e-03 8.74930668e+00],8.75623874051249,,,,,,2053.6177617761778,[-4.12149808e-08  3.06054419e-04],0.000306013203896237,[ 2.47845609e-07 -2.40951449e-04],-0.00024070360329331034
5724,,,,5360.273627362736,[6.27053534e-03 8.75301454e+00],8.759285073116251,,,,,,2053.976597659766,[-4.02718077e-08  3.05863290e-04],0.000305823018498915,[ 2.48435059e-07 -2.41001828e-04],-0.00024075339269577533
5725,,,,5360.633563356336,[5.60854139e-03 8.75671953e+00],8.762328070290065,,,,,,2054.335433543354,[-3.93263088e-08  3.05672086e-04],0.0003056327598693223,[ 2.49010161e-07 -2.41052147e-04],-0.0002408031369107057
5726,,,,5360.9934993499355,[4.94612075e-03 8.76042165e+00],8.765367774407926,,,,,,2054.694269426943,[-3.83785381e-08  3.05480807e-04],0.00030544242800485834,[ 2.49570878e-07 -2.41102407e-04],-0.00024085283596679013
5727,,,,5361.353435343534,[4.28331676e-03 8.76412091e+00],8.768404227895136,,,,,,2055.053105310531,[-3.74285494e-08  3.05289451e-04],0.00030525202290277305,[ 2.50117172e-07 -2.41152607e-04],-0.00024090248989194502
5728,,,,5361.713371337134,[3.62017277e-03 8.76781730e+00],8.771437473224749,,,,,,2055.411941194119,[-3.64763970e-08  3.05098021e-04],0.000305061544560165,[ 2.50649006e-07 -2.41202748e-04],-0.00024095209871331232
5729,,,,5362.073307330733,[2.95673221e-03 8.77151082e+00],8.774467552913947,,,,,,2055.770777077708,[-3.55221352e-08  3.04906515e-04],0.0003048709929739866,[ 2.51166346e-07 -2.41252829e-04],-0.00024100166245725533
5730,,,,5362.433243324333,[2.29303852e-03 8.77520147e+00],8.777494509520483,,,,,,2056.129612961296,[-3.45658185e-08  3.04714934e-04],0.00030468036814104666,[ 2.51669156e-07 -2.41302850e-04],-0.0002410511811493568
5731,,,,5362.793179317932,[1.62913520e-03 8.77888925e+00],8.780518385639027,,,,,,2056.4884488448843,[-3.36075016e-08  3.04523278e-04],0.0003044896700580118,[ 2.52157403e-07 -2.41352812e-04],-0.00024110065481441513
