pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-830 b,Kepler-830,1,1,0,11.29695137,0.00006299,-0.00006299,0,1.700,0.610,-0.250,0,3.53000,,,0,1.11,0.31,-0.14,0,1.07,0.12,-0.09,0
Kepler-831 b,Kepler-831,1,1,0,5.62153941,0.00001272,-0.00001272,0,1.270,0.100,-0.070,0,2.15000,,,0,0.97,0.07,-0.05,0,0.99,0.04,-0.04,0
Kepler-832 b,Kepler-832,1,1,0,7.13969410,0.00002817,-0.00002817,0,2.060,0.320,-0.170,0,4.90000,,,0,0.90,0.14,-0.07,0,0.92,0.06,-0.06,0
Kepler-833 b,Kepler-833,1,1,0,18.75469980,0.00005142,-0.00005142,0,2.020,0.120,-0.090,0,4.74000,,,0,0.62,0.02,-0.02,0,0.64,0.03,-0.03,0
Kepler-834 b,Kepler-834,1,1,0,13.32388301,0.00005212,-0.00005212,0,2.020,0.100,-0.100,0,4.74000,,,0,0.66,0.03,-0.03,0,0.70,0.03,-0.03,0
Kepler-835 b,Kepler-835,1,1,0,11.41909375,0.00007116,-0.00007116,0,2.790,0.540,-0.290,0,8.20000,,,0,1.11,0.21,-0.10,0,1.08,0.07,-0.05,0
Kepler-836 b,Kepler-836,1,1,0,11.36112327,0.00002363,-0.00002363,0,2.730,0.640,-0.320,0,7.90000,,,0,1.04,0.24,-0.10,0,1.03,0.06,-0.07,0
Kepler-837 b,Kepler-837,1,1,0,16.56059504,0.00004293,-0.00004293,0,2.560,0.220,-0.430,0,7.08000,,,0,0.81,0.07,-0.07,0,0.85,0.05,-0.06,0
Kepler-838 b,Kepler-838,1,1,0,15.74957994,0.00004687,-0.00004687,0,2.730,0.510,-0.250,0,7.90000,,,0,0.96,0.13,-0.08,0,0.98,0.05,-0.06,0
Kepler-839 b,Kepler-839,1,1,0,37.81445140,0.00015450,-0.00015450,0,2.570,0.410,-0.250,0,7.13000,,,0,1.31,0.21,-0.12,0,1.22,0.06,-0.05,0
Kepler-84 b,Kepler-84,1,5,0,8.72600000,,,0,2.230,0.100,-0.100,0,40.00000,13.70000,-10.30000,0,1.43,0.05,-0.05,0,1.00,0.42,-0.29,0
Kepler-84 c,Kepler-84,1,5,0,12.88300000,,,0,2.360,0.110,-0.110,0,20.20000,13.50000,-10.20000,0,1.43,0.05,-0.05,0,1.00,0.42,-0.29,0
Kepler-84 d,Kepler-84,1,5,0,4.22453700,0.00004200,-0.00004200,0,1.380,0.270,-0.270,0,2.48000,,,0,1.17,0.22,-0.22,0,1.06,0.06,-0.06,0
Kepler-84 e,Kepler-84,1,5,0,27.43438900,0.00022400,-0.00022400,0,2.600,0.490,-0.490,0,7.27000,,,0,1.17,0.22,-0.22,0,1.06,0.06,-0.06,0
Kepler-84 f,Kepler-84,1,5,0,44.55216900,0.00081200,-0.00081200,0,2.200,0.430,-0.430,0,5.48000,,,0,1.17,0.22,-0.22,0,1.06,0.06,-0.06,0
Kepler-841 b,Kepler-841,1,1,0,124.41983980,0.00033100,-0.00033100,0,5.230,0.410,-0.360,0,23.80000,,,0,0.81,0.06,-0.06,0,0.85,0.04,-0.05,0
Kepler-842 b,Kepler-842,1,1,0,1.21956827,0.00000110,-0.00000110,0,1.600,0.080,-0.090,0,3.19000,,,0,0.73,0.03,-0.04,0,0.78,0.04,-0.04,0
Kepler-843 b,Kepler-843,1,1,0,2.05387982,0.00000290,-0.00000290,0,2.590,0.610,-0.250,0,7.22000,,,0,1.03,0.24,-0.10,0,1.02,0.06,-0.06,0
Kepler-844 b,Kepler-844,1,1,0,2.61302086,0.00000624,-0.00000624,0,1.680,0.070,-0.240,0,3.46000,,,0,0.57,0.03,-0.03,0,0.59,0.03,-0.04,0
Kepler-845 b,Kepler-845,1,1,0,0.92785982,0.00000055,-0.00000055,0,2.040,0.090,-0.290,0,4.82000,,,0,0.75,0.03,-0.03,0,0.79,0.03,-0.04,0
Kepler-846 b,Kepler-846,1,1,0,19.80792185,0.00008966,-0.00008966,0,2.480,0.320,-0.180,0,6.71000,,,0,0.91,0.11,-0.06,0,0.94,0.04,-0.05,0
Kepler-847 b,Kepler-847,1,1,0,2.34323190,0.00000757,-0.00000757,0,1.180,0.090,-0.050,0,1.76000,,,0,0.77,0.03,-0.03,0,0.83,0.03,-0.04,0
Kepler-848 b,Kepler-848,1,1,0,6.91134416,0.00002461,-0.00002461,0,1.700,0.310,-0.250,0,3.53000,,,0,1.20,0.18,-0.17,0,1.01,0.04,-0.04,0
Kepler-849 b,Kepler-849,1,1,0,394.62449040,0.00088750,-0.00088750,0,7.140,1.490,-1.370,0,40.40000,,,0,1.64,0.34,-0.31,0,1.23,0.15,-0.09,0
Kepler-85 b,Kepler-85,1,4,0,8.30600000,,,0,1.970,0.100,-0.100,0,4.54000,,,0,1.24,0.05,-0.05,0,0.92,0.40,-0.27,0
Kepler-85 c,Kepler-85,1,4,0,12.51300000,,,0,2.180,0.100,-0.100,0,20.90000,6.20000,-5.60000,0,1.24,0.05,-0.05,0,0.92,0.40,-0.27,0
Kepler-85 d,Kepler-85,1,4,0,17.91323000,0.00026600,-0.00026600,0,1.200,0.190,-0.190,0,1.87000,,,0,0.89,0.13,-0.13,0,0.87,0.06,-0.05,0
Kepler-85 e,Kepler-85,1,4,0,25.21675100,0.00071800,-0.00071800,0,1.270,0.200,-0.200,0,0.60000,0.50000,-0.40000,0,0.89,0.13,-0.13,0,0.92,0.03,-0.04,0
Kepler-850 b,Kepler-850,1,1,0,7.19303878,0.00003818,-0.00003818,0,1.780,0.470,-0.210,0,3.82000,,,0,1.09,0.29,-0.12,0,1.06,0.07,-0.06,0
Kepler-851 b,Kepler-851,1,1,0,8.50699658,0.00003708,-0.00003708,0,1.680,0.270,-0.210,0,3.46000,,,0,0.85,0.08,-0.06,0,0.89,0.04,-0.05,0
Kepler-852 b,Kepler-852,1,1,0,44.93098040,0.00024000,-0.00024000,0,2.540,0.450,-0.170,0,6.99000,,,0,1.16,0.05,-0.05,0,1.19,0.04,-0.04,0
Kepler-853 b,Kepler-853,1,1,0,7.16892463,0.00002302,-0.00002302,0,1.690,0.480,-0.280,0,3.50000,,,0,1.55,0.44,-0.24,0,1.30,0.14,-0.08,0
Kepler-855 b,Kepler-855,1,1,0,7.88663110,0.00000247,-0.00000247,0,8.350,1.700,-0.810,0,52.70000,,,0,1.03,0.21,-0.10,0,1.03,0.07,-0.07,0
Kepler-856 b,Kepler-856,1,1,0,8.02768059,0.00000201,-0.00000201,0,9.300,1.250,-0.600,0,63.30000,,,0,0.93,0.12,-0.06,0,0.96,0.04,-0.04,0
Kepler-857 b,Kepler-857,1,1,0,85.35129427,0.00009562,-0.00009562,0,6.800,1.700,-0.680,0,37.20000,,,0,0.99,0.25,-0.10,0,0.99,0.07,-0.07,0
Kepler-858 b,Kepler-858,1,1,0,76.13602028,0.00005533,-0.00005533,0,4.870,0.230,-0.200,0,21.10000,,,0,0.91,0.04,-0.04,0,0.96,0.04,-0.04,0
Kepler-859 b,Kepler-859,1,1,0,20.38177573,0.00005321,-0.00005321,0,3.090,0.180,-0.150,0,9.75000,,,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0
Kepler-860 b,Kepler-860,1,1,0,5.10137945,0.00000894,-0.00000894,0,3.240,0.810,-0.330,0,10.60000,,,0,1.06,0.26,-0.11,0,1.04,0.07,-0.06,0
Kepler-861 b,Kepler-861,1,1,0,3.94963138,0.00000549,-0.00000549,0,2.280,0.120,-0.130,0,5.82000,,,0,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0
Kepler-862 b,Kepler-862,1,1,0,3.14866453,0.00000703,-0.00000703,0,2.210,0.440,-0.170,0,5.52000,,,0,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0
Kepler-863 b,Kepler-863,1,1,0,15.59461874,0.00004285,-0.00004285,0,2.900,0.680,-0.320,0,8.75000,,,0,0.95,0.22,-0.10,0,0.96,0.11,-0.07,0
Kepler-864 b,Kepler-864,1,1,0,5.83376092,0.00001891,-0.00001891,0,2.400,0.630,-0.220,0,6.35000,,,0,1.00,0.26,-0.09,0,1.00,0.05,-0.05,0
Kepler-865 b,Kepler-865,1,1,0,14.16399294,0.00002463,-0.00002463,0,2.490,0.490,-0.240,0,6.76000,,,0,0.92,0.18,-0.09,0,0.93,0.09,-0.07,0
Kepler-866 b,Kepler-866,1,1,0,2.61703254,0.00000731,-0.00000731,0,1.630,0.080,-0.120,0,3.29000,,,0,0.71,0.03,-0.04,0,0.75,0.04,-0.05,0
Kepler-867 b,Kepler-867,1,1,0,150.24212700,0.00060470,-0.00060470,0,4.640,0.410,-0.300,0,19.40000,,,0,0.91,0.06,-0.04,0,0.92,0.04,-0.04,0
Kepler-868 b,Kepler-868,1,1,0,5.03251791,0.00002082,-0.00002082,0,2.050,0.200,-0.170,0,4.86000,,,0,0.89,0.09,-0.06,0,0.93,0.05,-0.06,0
Kepler-869 b,Kepler-869,1,1,0,40.42877550,0.00017990,-0.00017990,0,3.610,0.830,-0.620,0,12.70000,,,0,0.95,0.22,-0.07,0,0.97,0.05,-0.05,0
Kepler-87 b,Kepler-87,1,2,0,114.73635000,0.00015000,-0.00015000,0,13.490,0.550,-0.550,0,324.20000,8.80000,-8.80000,0,1.82,0.04,-0.04,0,1.10,0.05,-0.05,0
Kepler-87 c,Kepler-87,1,2,0,191.23180000,0.00150000,-0.00150000,0,6.140,0.290,-0.290,0,6.40000,0.80000,-0.80000,0,1.82,0.04,-0.04,0,1.10,0.05,-0.05,0
Kepler-870 b,Kepler-870,1,1,0,21.35876210,0.00011840,-0.00011840,0,2.780,0.510,-0.290,0,8.15000,,,0,1.02,0.18,-0.10,0,1.01,0.07,-0.06,0
Kepler-871 b,Kepler-871,1,1,0,22.04590180,0.00010720,-0.00010720,0,3.740,1.080,-0.550,0,13.50000,,,0,1.14,0.31,-0.13,0,1.11,0.09,-0.07,0
Kepler-872 b,Kepler-872,1,1,0,2.57885507,0.00000517,-0.00000517,0,1.990,0.500,-0.230,0,4.62000,,,0,1.08,0.27,-0.13,0,1.05,0.06,-0.08,0
Kepler-873 b,Kepler-873,1,1,0,20.55338440,0.00007327,-0.00007327,0,3.750,1.640,-0.550,0,13.50000,,,0,1.27,0.53,-0.18,0,1.18,0.17,-0.09,0
Kepler-874 b,Kepler-874,1,1,0,40.06867270,0.00010130,-0.00010130,0,3.940,1.070,-0.590,0,14.70000,,,0,1.13,0.31,-0.15,0,1.09,0.12,-0.09,0
Kepler-875 b,Kepler-875,1,1,0,27.50737990,0.00015360,-0.00015360,0,2.900,1.020,-0.450,0,8.75000,,,0,1.11,0.30,-0.16,0,1.06,0.13,-0.09,0
Kepler-876 b,Kepler-876,1,1,0,5.14438011,0.00002466,-0.00002466,0,1.430,0.100,-0.090,0,2.63000,,,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0
Kepler-877 b,Kepler-877,1,1,0,18.45847097,0.00004779,-0.00004779,0,2.120,0.140,-0.270,0,5.14000,,,0,0.81,0.05,-0.05,0,0.85,0.04,-0.05,0
Kepler-878 b,Kepler-878,1,1,0,25.94220330,0.00010290,-0.00010290,0,1.930,0.120,-0.100,0,4.38000,,,0,0.77,0.04,-0.04,0,0.81,0.04,-0.04,0
Kepler-879 b,Kepler-879,1,1,0,33.38559380,0.00014200,-0.00014200,0,2.570,0.660,-0.280,0,7.13000,,,0,1.02,0.22,-0.10,0,1.02,0.06,-0.06,0
Kepler-88 d,KOI-142,1,3,0,1403.00000000,14.00000000,-14.00000000,0,13.100,,,0,965.14700,44.00670,-44.00670,0,0.90,0.02,-0.02,0,0.99,0.02,-0.02,0
Kepler-880 b,Kepler-880,1,1,0,7.71468975,0.00001918,-0.00001918,0,2.660,1.050,-0.440,0,7.56000,,,0,1.74,0.69,-0.29,0,1.46,0.23,-0.13,0
Kepler-881 b,Kepler-881,1,1,0,4.44448017,0.00002530,-0.00002530,0,1.780,0.430,-0.320,0,3.82000,,,0,1.09,0.26,-0.11,0,1.06,0.08,-0.07,0
Kepler-882 b,Kepler-882,1,1,0,3.98953967,0.00000976,-0.00000976,0,1.230,0.150,-0.090,0,2.04000,,,0,0.87,0.10,-0.06,0,0.90,0.05,-0.05,0
Kepler-883 b,Kepler-883,1,1,0,12.98495573,0.00003436,-0.00003436,0,1.780,0.170,-0.130,0,3.82000,,,0,1.09,0.10,-0.08,0,1.06,0.05,-0.05,0
Kepler-884 b,Kepler-884,1,1,0,5.69919514,0.00001359,-0.00001359,0,1.230,0.050,-0.050,0,2.04000,,,0,0.94,0.03,-0.03,0,1.00,0.03,-0.03,0
Kepler-885 b,Kepler-885,1,1,0,18.11472949,0.00005308,-0.00005308,0,2.500,0.400,-0.390,0,6.80000,,,0,1.35,0.21,-0.14,0,1.21,0.07,-0.05,0
Kepler-886 b,Kepler-886,1,1,0,6.24146367,0.00002154,-0.00002154,0,1.520,0.420,-0.190,0,2.92000,,,0,1.16,0.32,-0.14,0,1.10,0.10,-0.08,0
Kepler-887 b,Kepler-887,1,2,0,20.42228798,0.00009225,-0.00009225,0,1.840,0.270,-0.170,0,4.04000,,,0,1.29,0.19,-0.12,0,1.19,0.05,-0.04,0
Kepler-887 c,Kepler-887,1,2,0,7.63846023,0.00004957,-0.00004957,0,1.130,0.170,-0.110,0,1.51000,,,0,1.29,0.19,-0.12,0,1.19,0.05,-0.04,0
Kepler-888 b,Kepler-888,1,1,0,70.69790610,0.00030860,-0.00030860,0,1.760,0.080,-0.060,0,3.75000,,,0,0.90,0.03,-0.03,0,0.97,0.03,-0.03,0
Kepler-889 b,Kepler-889,1,1,0,3.74443900,0.00001366,-0.00001366,0,1.090,0.190,-0.130,0,1.32000,,,0,1.25,0.22,-0.14,0,1.14,0.07,-0.05,0
Kepler-890 b,Kepler-890,1,1,0,52.75875577,0.00003345,-0.00003345,0,8.890,2.860,-1.060,0,58.60000,,,0,1.13,0.36,-0.14,0,1.09,0.10,-0.07,0
Kepler-891 b,Kepler-891,1,1,0,53.44945593,0.00006578,-0.00006578,0,6.410,1.460,-0.600,0,33.60000,,,0,1.07,0.24,-0.10,0,1.06,0.08,-0.06,0
Kepler-892 b,Kepler-892,1,1,0,13.75210720,0.00003106,-0.00003106,0,2.810,0.370,-0.270,0,8.30000,,,0,0.72,0.02,-0.04,0,0.75,0.03,-0.04,0
Kepler-893 b,Kepler-893,1,1,0,6.33855761,0.00001361,-0.00001361,0,3.030,0.520,-0.370,0,9.43000,,,0,0.99,0.16,-0.08,0,1.00,0.05,-0.06,0
Kepler-894 b,Kepler-894,1,1,0,9.80322400,0.00003027,-0.00003027,0,2.780,0.300,-0.340,0,8.15000,,,0,0.85,0.09,-0.08,0,0.87,0.06,-0.07,0
Kepler-895 b,Kepler-895,1,1,0,2.80624233,0.00000817,-0.00000817,0,1.540,0.090,-0.070,0,2.99000,,,0,0.61,0.02,-0.02,0,0.65,0.03,-0.03,0
Kepler-896 b,Kepler-896,1,1,0,144.54739600,0.00227400,-0.00227400,0,2.530,0.180,-0.190,0,6.94000,,,0,0.81,0.05,-0.06,0,0.84,0.04,-0.05,0
Kepler-897 b,Kepler-897,1,1,0,8.04726420,0.00002943,-0.00002943,0,2.390,0.660,-0.250,0,6.30000,,,0,1.04,0.29,-0.11,0,1.03,0.06,-0.07,0
Kepler-898 b,Kepler-898,1,1,0,5.87061910,0.00002070,-0.00002070,0,1.490,0.300,-0.090,0,2.83000,,,0,0.62,0.02,-0.02,0,0.65,0.03,-0.03,0
Kepler-899 b,Kepler-899,1,1,0,19.17891293,0.00008075,-0.00008075,0,2.680,0.460,-0.260,0,7.65000,,,0,0.91,0.15,-0.09,0,0.93,0.08,-0.07,0
Kepler-9 b,Kepler-9,1,3,0,19.23891000,0.00006000,-0.00006000,0,8.290,0.540,-0.430,0,43.40000,1.60000,-2.00000,0,0.96,0.02,-0.02,0,1.02,0.03,-0.04,0
Kepler-9 c,Kepler-9,1,3,0,38.98530000,0.00030000,-0.00030000,0,8.080,0.540,-0.410,0,29.90000,1.10000,-1.30000,0,0.96,0.02,-0.02,0,1.02,0.03,-0.04,0
Kepler-9 d,Kepler-9,1,3,0,1.59285100,0.00004500,-0.00004500,0,1.640,0.190,-0.140,0,3.33000,,,0,1.02,0.05,-0.05,0,1.07,0.05,-0.05,0
Kepler-90 i,KOI-351,1,8,0,14.44912000,0.00020000,-0.00020000,0,1.320,0.210,-0.210,0,2.30000,,,0,1.29,0.17,-0.17,0,1.12,0.05,-0.05,0
Kepler-900 b,Kepler-900,1,1,0,6.99130860,0.00001434,-0.00001434,0,2.080,0.120,-0.340,0,4.98000,,,0,0.73,0.03,-0.03,0,0.78,0.03,-0.04,0
Kepler-901 b,Kepler-901,1,1,0,3.51749439,0.00000352,-0.00000352,0,1.370,0.070,-0.060,0,2.45000,,,0,0.57,0.03,-0.02,0,0.59,0.04,-0.04,0
Kepler-902 b,Kepler-902,1,1,0,40.10995470,0.00015510,-0.00015510,0,2.540,0.330,-0.180,0,6.99000,,,0,0.93,0.12,-0.06,0,0.95,0.04,-0.05,0
Kepler-903 b,Kepler-903,1,2,0,10.35077210,0.00005128,-0.00005128,0,2.010,0.350,-0.360,0,4.70000,,,0,0.97,0.17,-0.08,0,0.98,0.05,-0.05,0
Kepler-903 c,Kepler-903,1,2,0,62.92285570,0.00073530,-0.00073530,0,2.530,0.400,-0.450,0,6.94000,,,0,0.97,0.17,-0.08,0,0.98,0.05,-0.05,0
Kepler-904 b,Kepler-904,1,1,0,3.02166863,0.00000893,-0.00000893,0,1.770,0.590,-0.240,0,3.78000,,,0,1.25,0.42,-0.16,0,1.16,0.14,-0.09,0
Kepler-905 b,Kepler-905,1,1,0,5.08274652,0.00000837,-0.00000837,0,1.410,0.050,-0.050,0,2.57000,,,0,0.86,0.02,-0.02,0,0.95,0.02,-0.03,0
Kepler-906 b,Kepler-906,1,1,0,41.69799760,0.00015950,-0.00015950,0,2.110,0.100,-0.100,0,5.10000,,,0,1.02,0.04,-0.04,0,1.06,0.04,-0.04,0
Kepler-907 b,Kepler-907,1,1,0,15.86621821,0.00006487,-0.00006487,0,1.200,0.060,-0.050,0,1.87000,,,0,1.38,0.06,-0.05,0,1.08,0.07,-0.06,0
Kepler-908 b,Kepler-908,3,1,0,1.34059747,0.00000195,-0.00000195,0,1.220,0.100,-0.080,0,1.98000,,,0,1.12,0.08,-0.07,0,1.11,0.04,-0.04,0
Kepler-909 b,Kepler-909,1,1,0,13.93290318,0.00004462,-0.00004462,0,1.470,0.160,-0.110,0,2.76000,,,0,1.23,0.13,-0.08,0,1.17,0.04,-0.04,0
Kepler-91 b,Kepler-91,1,1,0,6.24658000,0.00008000,-0.00008000,0,15.323,0.773,-0.673,0,257.44230,57.20940,-54.03110,0,6.30,0.16,-0.16,0,1.31,0.10,-0.10,0
Kepler-910 b,Kepler-910,1,1,0,2.36436901,0.00000883,-0.00000883,0,0.820,0.040,-0.030,0,0.47700,,,0,1.50,0.03,-0.03,0,1.26,0.03,-0.03,0
Kepler-911 b,Kepler-911,1,1,0,20.31050100,0.00005659,-0.00005659,0,2.600,0.100,-0.100,0,7.27000,,,0,1.99,0.06,-0.07,0,1.34,0.05,-0.09,0
Kepler-912 b,Kepler-912,1,1,0,2.53475627,0.00000798,-0.00000798,0,2.800,0.840,-0.510,0,8.25000,,,0,1.11,0.33,-0.17,0,1.07,0.15,-0.10,0
Kepler-913 b,Kepler-913,1,2,0,10.29672521,0.00003426,-0.00003426,0,2.060,0.080,-0.060,0,4.90000,,,0,0.61,0.01,-0.01,0,0.63,0.01,-0.01,0
Kepler-913 c,Kepler-913,1,2,0,5.93911982,,,0,3.858,,,0,14.20000,,,0,1.80,0.30,-0.41,0,1.29,0.13,-0.15,0
Kepler-914 b,Kepler-914,1,1,0,4.40966548,0.00001193,-0.00001193,0,1.380,0.170,-0.120,0,2.48000,,,0,1.15,0.13,-0.09,0,1.10,0.05,-0.04,0
Kepler-915 b,Kepler-915,1,1,0,4.59489604,0.00001413,-0.00001413,0,1.500,0.330,-0.190,0,2.86000,,,0,1.38,0.30,-0.17,0,1.21,0.09,-0.05,0
Kepler-916 b,Kepler-916,1,1,0,32.29687980,0.00024890,-0.00024890,0,1.760,0.140,-0.130,0,3.75000,,,0,0.81,0.05,-0.04,0,0.85,0.04,-0.05,0
Kepler-917 b,Kepler-917,1,1,0,2.97041437,0.00000913,-0.00000913,0,1.910,0.240,-0.170,0,4.31000,,,0,0.76,0.09,-0.06,0,0.80,0.07,-0.05,0
Kepler-918 b,Kepler-918,1,1,0,4.85386933,0.00003676,-0.00003676,0,1.740,0.400,-0.210,0,3.68000,,,0,1.14,0.26,-0.12,0,1.11,0.10,-0.07,0
Kepler-919 b,Kepler-919,1,1,0,11.04603384,0.00006600,-0.00006600,0,2.250,0.870,-0.290,0,5.69000,,,0,1.21,0.47,-0.15,0,1.15,0.15,-0.09,0
Kepler-92 b,Kepler-92,1,3,0,13.74900000,,,0,3.510,0.100,-0.100,0,64.30000,13.90000,-13.90000,0,1.70,0.05,-0.05,0,1.21,0.08,-0.08,0
Kepler-92 c,Kepler-92,1,3,0,26.72300000,,,0,2.600,0.080,-0.080,0,6.10000,1.80000,-1.80000,0,1.70,0.05,-0.05,0,1.21,0.08,-0.08,0
Kepler-92 d,Kepler-92,1,3,0,49.35680000,0.00240000,-0.00240000,0,2.067,0.056,-0.056,0,4.93000,,,0,1.82,0.13,-0.05,0,1.07,0.14,-0.13,0
Kepler-920 b,Kepler-920,1,2,0,6.53192704,0.00002296,-0.00002296,0,2.420,0.220,-0.160,0,6.44000,,,0,0.85,0.07,-0.05,0,0.89,0.04,-0.05,0
Kepler-920 c,Kepler-920,1,2,0,100.82741130,0.00070630,-0.00070630,0,3.800,0.580,-0.280,0,13.80000,,,0,0.85,0.07,-0.05,0,0.89,0.04,-0.05,0
Kepler-921 b,Kepler-921,1,1,0,51.30063400,0.00067280,-0.00067280,0,2.870,0.330,-0.730,0,8.60000,,,0,0.91,0.10,-0.07,0,0.93,0.05,-0.06,0
Kepler-922 b,Kepler-922,1,1,0,0.93846683,0.00000095,-0.00000095,0,1.420,0.180,-0.110,0,2.60000,,,0,0.93,0.11,-0.07,0,0.95,0.05,-0.05,0
Kepler-923 b,Kepler-923,1,1,0,6.93366476,0.00003537,-0.00003537,0,1.380,0.290,-0.190,0,2.48000,,,0,1.26,0.26,-0.17,0,1.11,0.07,-0.04,0
Kepler-924 b,Kepler-924,1,1,0,61.03701170,0.00033660,-0.00033660,0,3.070,1.110,-0.610,0,9.64000,,,0,1.23,0.45,-0.18,0,1.14,0.15,-0.09,0
Kepler-925 b,Kepler-925,1,1,0,33.86785310,0.00017040,-0.00017040,0,2.340,0.660,-0.210,0,6.08000,,,0,0.72,0.03,-0.03,0,0.77,0.03,-0.04,0
Kepler-926 b,Kepler-926,1,1,0,52.06886010,0.00019030,-0.00019030,0,2.310,0.570,-0.230,0,5.95000,,,0,1.01,0.25,-0.10,0,1.01,0.06,-0.06,0
Kepler-927 b,Kepler-927,1,1,0,9.11499030,0.00003533,-0.00003533,0,1.720,0.400,-0.150,0,3.61000,,,0,0.99,0.23,-0.08,0,0.99,0.05,-0.05,0
Kepler-928 b,Kepler-928,1,1,0,3.93246130,0.00000965,-0.00000965,0,1.590,0.310,-0.120,0,3.15000,,,0,0.70,0.03,-0.04,0,0.73,0.04,-0.05,0
Kepler-929 b,Kepler-929,1,1,0,0.92103214,0.00000315,-0.00000315,0,1.110,0.270,-0.150,0,1.41000,,,0,1.02,0.24,-0.14,0,1.01,0.12,-0.09,0
Kepler-93 b,Kepler-93,1,2,0,4.72674000,0.00000100,-0.00000100,0,1.569,0.112,-0.112,0,4.54426,0.84796,-0.84796,0,0.98,0.04,-0.04,0,1.09,0.14,-0.14,0
Kepler-93 c,Kepler-93,1,2,0,1460.00000000,,,-1,,,,,954.00000,,,-1,0.92,0.02,-0.02,0,0.91,0.06,-0.06,0
Kepler-930 b,Kepler-930,1,1,0,71.45177750,0.00075230,-0.00075230,0,2.130,0.920,-0.420,0,5.18000,,,0,1.40,0.60,-0.27,0,1.25,0.22,-0.16,0
Kepler-931 b,Kepler-931,1,1,0,8.03755877,0.00002315,-0.00002315,0,1.330,0.140,-0.090,0,2.33000,,,0,0.81,0.08,-0.05,0,0.86,0.06,-0.05,0
Kepler-932 b,Kepler-932,1,1,0,1.92143740,0.00000212,-0.00000212,0,1.370,0.130,-0.100,0,2.45000,,,0,0.84,0.07,-0.05,0,0.87,0.06,-0.05,0
Kepler-933 b,Kepler-933,1,1,0,14.20443009,0.00006185,-0.00006185,0,2.460,0.230,-0.160,0,6.62000,,,0,0.84,0.07,-0.05,0,0.87,0.04,-0.05,0
Kepler-934 b,Kepler-934,1,1,0,55.67383090,0.00028290,-0.00028290,0,2.090,0.150,-0.110,0,5.02000,,,0,0.77,0.04,-0.03,0,0.81,0.04,-0.04,0
Kepler-935 b,Kepler-935,1,1,0,4.88083852,0.00001481,-0.00001481,0,1.350,0.080,-0.070,0,2.39000,,,0,0.73,0.03,-0.04,0,0.78,0.04,-0.04,0
Kepler-936 b,Kepler-936,1,1,0,10.56134221,0.00004545,-0.00004545,0,1.450,0.200,-0.100,0,2.70000,,,0,0.89,0.11,-0.06,0,0.92,0.04,-0.05,0
Kepler-937 b,Kepler-937,1,2,0,67.66882700,0.00058330,-0.00058330,0,3.720,1.290,-0.480,0,13.40000,,,0,1.22,0.42,-0.15,0,1.15,0.12,-0.08,0
Kepler-937 c,Kepler-937,1,2,0,153.34336400,0.00328700,-0.00328700,0,2.670,0.910,-0.390,0,7.61000,,,0,1.22,0.42,-0.15,0,1.15,0.12,-0.08,0
Kepler-938 b,Kepler-938,1,1,0,52.62984170,0.00028980,-0.00028980,0,2.220,0.250,-0.160,0,5.56000,,,0,0.89,0.10,-0.06,0,0.92,0.05,-0.05,0
Kepler-939 b,Kepler-939,1,1,0,14.87829600,0.00012560,-0.00012560,0,1.750,0.310,-0.200,0,3.71000,,,0,0.85,0.09,-0.07,0,0.88,0.06,-0.06,0
Kepler-94 b,Kepler-94,1,2,0,2.50806000,,,0,3.510,0.150,-0.150,0,10.84000,1.40000,-1.40000,0,0.76,0.03,-0.03,0,0.81,0.06,-0.06,0
Kepler-94 c,Kepler-94,1,2,0,820.30000000,3.00000000,-3.00000000,0,12.500,,,0,3126.00000,200.00000,-200.00000,0,0.76,0.03,-0.03,0,0.81,0.06,-0.06,0
Kepler-940 b,Kepler-940,1,1,0,59.62252570,0.00030150,-0.00030150,0,3.340,0.710,-0.310,0,11.10000,,,0,0.96,0.12,-0.08,0,0.97,0.07,-0.07,0
Kepler-941 b,Kepler-941,1,1,0,17.42395198,0.00008300,-0.00008300,0,3.080,0.350,-0.610,0,9.69000,,,0,0.86,0.10,-0.08,0,0.89,0.06,-0.07,0
Kepler-942 b,Kepler-942,1,1,0,44.96417488,0.00006962,-0.00006962,0,2.130,0.230,-0.080,0,5.18000,,,0,0.75,0.02,-0.01,0,0.81,0.03,-0.03,0
Kepler-943 b,Kepler-943,1,1,0,49.77014380,0.00011720,-0.00011720,0,5.930,0.790,-0.530,0,29.50000,,,0,0.91,0.11,-0.07,0,0.93,0.05,-0.06,0
Kepler-944 b,Kepler-944,1,1,0,43.31677370,0.00023510,-0.00023510,0,2.630,0.270,-0.210,0,7.41000,,,0,0.83,0.08,-0.06,0,0.86,0.05,-0.06,0
