pl_name,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
Kepler-407 c,Published Confirmed,0,3000,500,-500,0,4000,2000,-2000,0
Kepler-408 b,Published Confirmed,0,2.46502,,,0,5,,,1
Kepler-409 b,Published Confirmed,0,68.9584,,,0,22,,,1
Kepler-41 b,Published Confirmed,0,1.8555588,0.0000015,-0.0000015,0,156.69019,22.88376,-22.2481,0
Kepler-41 b,Published Confirmed,0,1.855558,0.000007,-0.000007,0,174.8,28.6,-28.6,0
Kepler-41 b,Published Confirmed,0,1.8555577,0.0000003,-0.0000003,0,177.9848,31.33804,-29.55819,0
Kepler-41 b,Published Confirmed,0,1.8555582,0.00000052,-0.00000052,0,177.98,25.43,-25.43,0
Kepler-41 b,Published Confirmed,0,1.8555582,0.00000052,-0.00000052,0,179.89178,21.93027,-21.29461,0
Kepler-411 b,Published Confirmed,0,3.005156,0.000002,-0.000002,0,25.6,2.6,-2.6,0
Kepler-411 c,Published Confirmed,0,7.834435,0.000002,-0.000002,0,26.4,5.9,-5.9,0
Kepler-411 d,Published Confirmed,0,58.02035,0.00056,-0.00056,0,15.2,5.1,-5.1,0
Kepler-411 e,Published Confirmed,0,31.509728,0.000085,-0.000085,0,10.8,1.1,-1.1,0
Kepler-412 b,Published Confirmed,0,1.7208604,0.0000003,-0.0000003,0,299.07803,39.72875,-6.03877,0
Kepler-412 b,Published Confirmed,0,1.7208612,0.00000005,-0.00000005,0,294.62841,24.15508,-22.56593,0
Kepler-412 b,Published Confirmed,0,1.72086123,0.00000005,-0.00000005,0,298.43,27.014,-27.014,0
Kepler-413 b,Published Confirmed,0,66.262,0.024,-0.021,0,67,22,-21,0
Kepler-414 b,Published Confirmed,0,4.7,,,0,3.5,3.4,-2.9,0
Kepler-414 c,Published Confirmed,0,7.171,,,0,29.9,12.4,-10.5,0
Kepler-415 b,Published Confirmed,0,4.176,,,0,119.9,102.1,-87.4,0
Kepler-416 b,Published Confirmed,0,6.319,,,0,58.2,53.4,-39.5,0
Kepler-417 b,Published Confirmed,0,12.331,,,0,11,9.3,-7.9,0
Kepler-418 b,Published Confirmed,0,86.679,,,0,349.613,,,1
Kepler-418 b,Published Confirmed,0,86.67856,0.00007,-0.00007,0,349.6,,,1
Kepler-419 b,Published Confirmed,0,69.7546,0.0007,-0.0009,0,794.5,95.3,-95.3,0
Kepler-419 b,Published Confirmed,0,69.7547,0.0009,-0.0009,0,820.0014,247.9074,-238.3725,0
Kepler-419 c,Published Confirmed,0,675.47,0.11,-0.11,0,2320.1,127.1,-127.1,0
Kepler-422 b,Published Confirmed,0,7.8914483,0.0000005,-0.00000051,0,136.66,41.32,-41.32,0
Kepler-422 b,Published Confirmed,0,7.8914483,0.0000005,-0.0000005,0,155.7367,73.1009,-38.1396,0
Kepler-423 b,Published Confirmed,0,2.68432848,0.00000008,-0.00000008,0,228.83,38.14,-38.14,0
Kepler-423 b,Published Confirmed,0,2.6843285,0.00000007,-0.00000007,0,192.60498,20.02329,-19.38763,0
Kepler-423 b,Published Confirmed,0,2.6843285,0.00000007,-0.00000007,0,189.101,25.743,-25.743,0
Kepler-424 b,Published Confirmed,0,3.3118644,0.00000039,-0.00000039,0,327.35,41.32,-41.32,0
Kepler-424 b,Published Confirmed,0,3.3118644,0.0000039,-0.0000039,0,341.98508,30.51168,-29.24036,0
Kepler-425 b,Published Confirmed,0,3.79701816,0.00000019,-0.00000019,0,79.45,25.43,-25.43,0
Kepler-425 b,Published Confirmed,0,3.79701816,0.00000019,-0.00000019,0,71.82958,14.62018,-14.62018,0
Kepler-426 b,Published Confirmed,0,3.21751883,0.00000019,-0.00000019,0,108.06,25.43,-25.43,0
Kepler-426 b,Published Confirmed,0,3.21751883,0.00000019,-0.00000019,0,107.10871,18.43414,-19.0698,0
Kepler-427 b,Published Confirmed,0,10.290994,0.0000011,-0.0000011,0,92.80636,17.16282,-17.16282,0
Kepler-427 b,Published Confirmed,0,10.290994,0.0000011,-0.0000011,0,92.17,28.6,-28.6,0
Kepler-428 b,Published Confirmed,0,3.52563254,0.00000015,-0.00000015,0,406.8224,41.3179,-41.3179,0
Kepler-428 b,Published Confirmed,0,3.52563254,0.00000015,-0.00000015,0,403.63,60.39,-60.39,0
Kepler-43 b,Published Confirmed,0,3.02409309,0.0000002,-0.0000002,0,997.9862,27.65121,-27.96904,0
Kepler-43 b,Published Confirmed,0,3.0240933,0.0000027,-0.0000027,0,982.0947,66.7443,-66.7443,0
Kepler-43 b,Published Confirmed,0,3.0240922,0.00000016,-0.00000016,0,962.98,57.21,-57.21,0
Kepler-43 b,Published Confirmed,0,3.02409309,0.0000002,-0.0000002,0,994.77,31.78,-31.78,0
Kepler-43 b,Published Confirmed,0,3.0240949,0.0000006,-0.0000006,0,1026.5909,82.6358,-82.6358,0
Kepler-43 b,Published Confirmed,0,3.024095,0.000021,-0.000021,0,1026.55,60.39,-60.39,0
Kepler-432 b,Published Confirmed,0,52.50097,0.00021,-0.00021,0,1547.77,152.55,-152.55,0
Kepler-432 b,Published Confirmed,0,52.501129,0.000067,-0.000053,0,1719.4603,101.7056,-57.2094,0
Kepler-432 b,Published Confirmed,0,52.50113,0.00011,-0.00011,0,182.75225,7.94575,-7.31009,0
Kepler-433 b,Published Confirmed,0,5.33408384,0.0000011,-0.0000011,0,896.24,165.26,-165.26,0
Kepler-433 b,Published Confirmed,0,5.3340838,0.0000011,-0.0000011,0,893.1023,143.0235,-130.3103,0
Kepler-434 b,Published Confirmed,0,12.8747099,0.000001,-0.000001,0,947.1334,98.5273,-92.1707,0
Kepler-434 b,Published Confirmed,0,12.8747099,0.000005,-0.000005,0,908.96,111.24,-111.24,0
Kepler-435 b,Published Confirmed,0,8.6001536,0.0000018,-0.0000018,0,270.1555,41.3179,-41.3179,0
Kepler-435 b,Published Confirmed,0,8.6001536,0.0000018,-0.0000018,0,266.97,47.67,-47.67,0
Kepler-44 b,Published Confirmed,0,3.2467293,0.000003,-0.000003,0,317.82,31.78,-31.78,0
Kepler-44 b,Published Confirmed,0,3.2467293,0.000003,-0.000003,0,311.79123,31.783,-30.82951,0
Kepler-44 b,Published Confirmed,0,3.24674,0.000018,-0.000018,0,324.17,22.25,-22.25,0
Kepler-44 b,Published Confirmed,0,3.246722,0.0000073,-0.0000073,0,327.3649,27.65121,-27.65121,0
Kepler-444 d,Published Confirmed,0,6.189,,,0,0.2,0.5,-0.1,0
Kepler-444 e,Published Confirmed,0,7.743,,,0,0.1,0.2,-0.1,0
Kepler-447 b,Published Confirmed,0,7.79430132,0.00000182,-0.00000182,0,435.41,152.55,-146.2,0
Kepler-448 c,Published Confirmed,0,2500,2400,-700,0,6992.26,2224.81,-1589.15,0
Kepler-45 b,Published Confirmed,0,2.45524122,0.00000065,-0.00000065,0,158.915,19.38763,-19.38763,0
Kepler-45 b,Published Confirmed,0,2.4552339,0.0000048,-0.0000048,0,153.82972,23.20159,-22.56593,0
Kepler-45 b,Published Confirmed,0,2.455239,0.000004,-0.000004,0,160.497,28.604,-28.604,0
Kepler-450 b,Published Confirmed,0,28.4548844,0.000001,-0.000001,0,19.4,11.1,-6.8,0
Kepler-450 c,Published Confirmed,0,15.4131395,0.0000029,-0.0000029,0,12.5,3.2,-2.6,0
Kepler-450 d,Published Confirmed,0,7.5144279,0.0000055,-0.0000055,0,17.6,9.5,-6.7,0
Kepler-453 b,Published Confirmed,0,240.503,0.053,-0.053,0,16,,,1
Kepler-454 b,Published Confirmed,0,10.57,0.00000007,-0.00000007,0,6.05338,1.51018,-1.51018,0
Kepler-454 b,Published Confirmed,0,10.57375339,0.00000777,-0.00000777,0,6.84,1.4,-1.4,0
Kepler-46 b,Published Confirmed,0,33.648,0.004,-0.005,0,281.27955,118.86842,-109.01569,0
Kepler-46 b,Published Confirmed,0,33.60134,0.00021,-0.0002,0,1907,,,1
Kepler-46 c,Published Confirmed,0,57.011,0.051,-0.061,0,119.499,6.674,-6.039,0
Kepler-46 c,Published Confirmed,0,57.325,0.116,-0.098,0,115.05446,5.08528,-5.08528,0
Kepler-462 b,Published Confirmed,0,84.6866,0.0007,-0.001,0,53.9,104.6,-23.8,0
Kepler-462 c,Published Confirmed,0,207.62,0.03,-0.01,0,6,10.8,-4.9,0
Kepler-47 b,Published Confirmed,0,49.4643,0.0081,-0.0074,0,2.07,23.7,-2.07,0
Kepler-47 b,Published Confirmed,0,49.532,0.04,-0.027,0,636,,,1
Kepler-47 c,Published Confirmed,0,303.137,0.072,-0.02,0,8899,,,1
Kepler-47 c,Published Confirmed,0,303.227,0.062,-0.027,0,3.17,2.18,-1.25,0
Kepler-47 d,Published Confirmed,0,187.366,0.069,-0.051,0,19.02,23.84,-11.67,0
Kepler-48 b,Published Confirmed,0,4.778,,,0,3.94,2.1,-2.1,0
Kepler-48 b,Published Confirmed,0,4.7779803,0.000014,-0.000014,0,1887.83,,,1
Kepler-48 b,Published Confirmed,0,4.778,,,0,14.3,4.3,-4.5,0
Kepler-48 c,Published Confirmed,0,9.67395,,,0,14.61,2.3,-2.3,0
Kepler-48 c,Published Confirmed,0,9.6739283,0.00002,-0.00002,0,3689.85,,,1
Kepler-48 c,Published Confirmed,0,9.674,,,0,9.8,3.3,-3.4,0
Kepler-48 d,Published Confirmed,0,42.8961,,,0,7.93,4.6,-4.6,0
Kepler-48 e,Published Confirmed,0,982,8,-8,0,657,25,-25,0
Kepler-49 b,Published Confirmed,0,7.204,,,0,8.6,1.9,-1.7,0
Kepler-49 b,Published Confirmed,0,7.2037945,0.000022,-0.000022,0,311.46,,,1
Kepler-49 b,Published Confirmed,0,7.204,,,0,8,1.9,-1.6,0
Kepler-49 c,Published Confirmed,0,10.9129343,0.000069,-0.000069,0,228.83,,,1
Kepler-49 c,Published Confirmed,0,10.913,,,0,5.9,1.5,-1.5,0
Kepler-49 c,Published Confirmed,0,10.913,,,0,8.3,2.7,-2.2,0
Kepler-5 b,Published Confirmed,0,3.5484657,0.0000007,-0.0000007,0,670.93913,21.29461,-27.33338,0
Kepler-5 b,Published Confirmed,0,3.5484625,0.000001,-0.000001,0,675.70658,30.19385,-29.55819,0
Kepler-5 b,Published Confirmed,0,3.548469,0.000015,-0.000015,0,648.3732,15.25584,-13.03103,0
Kepler-5 b,Published Confirmed,0,3.54846,0.000032,-0.000032,0,671.864,17.798,-18.751,0
Kepler-51 b,Published Confirmed,0,45.155,,,0,2.3,1.7,-1.6,0
Kepler-51 b,Published Confirmed,0,45.154,0.0002,-0.0002,0,2.1,1.5,-0.8,0
Kepler-51 c,Published Confirmed,0,85.312,0.003,-0.002,0,4,0.4,-0.4,0
Kepler-51 c,Published Confirmed,0,85.313,,,0,9.7,2.6,-2.1,0
Kepler-51 c,Published Confirmed,0,85.316,,,0,3.9,0.8,-0.8,0
Kepler-51 d,Published Confirmed,0,130.18,,,0,6.2,1.6,-1.5,0
Kepler-51 d,Published Confirmed,0,130.194,0.005,-0.002,0,7.6,1.1,-1.1,0
Kepler-52 b,Published Confirmed,0,7.877,,,0,79.6,47,-39.6,0
Kepler-52 b,Published Confirmed,0,7.8773565,0.000038,-0.000038,0,2765,,,1
Kepler-52 c,Published Confirmed,0,16.3850021,0.00014,-0.00014,0,3308.41,,,1
Kepler-52 c,Published Confirmed,0,16.385,,,0,62.9,19.5,-15,0
Kepler-53 b,Published Confirmed,0,18.649,,,0,103.1,36.2,-31,0
Kepler-53 b,Published Confirmed,0,18.6489525,0.00016,-0.00016,0,5851,,,1
Kepler-53 c,Published Confirmed,0,38.558,,,0,35.5,19,-14.8,0
Kepler-53 c,Published Confirmed,0,38.5583038,0.00041,-0.00041,0,5002.43,,,1
Kepler-538 b,Published Confirmed,0,81.73778,0.00013,-0.00013,0,10.6,2.5,-2.4,0
Kepler-539 b,Published Confirmed,0,125.63243,0.00071,-0.00071,0,308.2951,92.1707,-92.1707,0
Kepler-539 c,Published Confirmed,0,1000,,,-1,762.792,381.396,-381.396,0
Kepler-54 b,Published Confirmed,0,8.0109434,0.000069,-0.000069,0,292.39,,,1
Kepler-54 b,Published Confirmed,0,8.011,,,0,21.5,5.6,-4.9,0
Kepler-54 c,Published Confirmed,0,12.0717249,0.00029,-0.00029,0,117.59,,,1
Kepler-54 c,Published Confirmed,0,12.072,,,0,19.8,6.6,-4.4,0
Kepler-549 b,Published Confirmed,0,42.95,,,0,11,4.2,-3.2,0
Kepler-55 b,Published Confirmed,0,27.9481449,0.00024,-0.00024,0,473.55,,,1
Kepler-55 b,Published Confirmed,0,27.95,,,0,43,37.2,-18,0
Kepler-55 c,Published Confirmed,0,42.1516418,0.00053,-0.00053,0,352.78,,,1
Kepler-55 c,Published Confirmed,0,42.126,,,0,69.8,32.6,-18.3,0
Kepler-56 b,Published Confirmed,0,10.501,,,0,32,11.2,-0.5,0
Kepler-56 b,Published Confirmed,0,10.5016,0.0011,-0.001,0,22.1,3.9,-3.6,0
Kepler-56 b,Published Confirmed,0,10.501,,,0,236.2,67.5,-59.6,0
Kepler-56 c,Published Confirmed,0,21.40239,0.00059,-0.00062,0,181,21,-19,0
Kepler-56 c,Published Confirmed,0,21.405,,,0,137.6,44.1,-0.3,0
Kepler-56 c,Published Confirmed,0,21.405,,,0,286.8,56.9,-51.7,0
Kepler-57 b,Published Confirmed,0,5.729,,,0,118.1,24.1,-25.5,0
Kepler-57 b,Published Confirmed,0,5.7293196,0.000018,-0.000018,0,5994.02,,,1
Kepler-57 c,Published Confirmed,0,11.609,,,0,7.4,9.4,-6.3,0
Kepler-57 c,Published Confirmed,0,11.6092567,0.000086,-0.000086,0,2208.83,,,1
Kepler-58 b,Published Confirmed,0,10.2184954,0.00015,-0.00015,0,441.77,,,1
Kepler-58 b,Published Confirmed,0,10.219,,,0,34.9,20.9,-14.5,0
Kepler-58 c,Published Confirmed,0,15.5741568,0.00027,-0.00027,0,696.02,,,1
Kepler-59 b,Published Confirmed,0,11.8681707,0.00036,-0.00036,0,651.52,,,1
Kepler-59 c,Published Confirmed,0,17.9801235,0.0003,-0.0003,0,435.41,,,1
Kepler-595 b,Published Confirmed,0,25.3029092,0.000006,-0.000006,0,17.4,7.1,-3.8,0
Kepler-595 c,Published Confirmed,0,12.38602,0.000005,-0.000005,0,3.3,1.7,-1,0
Kepler-6 b,Published Confirmed,0,3.2346994,0.00000035,-0.00000035,0,205.63601,17.48065,-13.03103,0
Kepler-6 b,Published Confirmed,0,3.2346996,0.0000004,-0.0000004,0,212.31044,12.07754,-11.12405,0
Kepler-6 b,Published Confirmed,0,3.234702,0.0000033,-0.0000033,0,201.18639,19.38763,-10.80622,0
Kepler-6 b,Published Confirmed,0,3.234723,0.000017,-0.000017,0,212.619,7.945,-9.534,0
Kepler-60 b,Published Confirmed,0,7.1316185,0.000093,-0.000093,0,79.45,,,1
Kepler-60 b,Published Confirmed,0,7.131,,,0,23.1,11.8,-6.8,0
Kepler-60 b,Published Confirmed,0,7.132,0.0005,-0.0005,0,4.1,0.7,-0.7,0
Kepler-60 b,Published Confirmed,0,7.133,,,0,3.7,0.6,-0.6,0
Kepler-60 b,Published Confirmed,0,7.1334,0.0001,-0.0001,0,4.19,0.56,-0.52,0
Kepler-60 c,Published Confirmed,0,8.9187,0.0002,-0.0002,0,3.85,0.81,-0.81,0
Kepler-60 c,Published Confirmed,0,8.9193459,0.00011,-0.00011,0,177.98,,,1
Kepler-60 c,Published Confirmed,0,8.919,,,0,2,0.3,-0.5,0
Kepler-60 c,Published Confirmed,0,8.922,,,0,17.2,15.2,-8.5,0
Kepler-60 c,Published Confirmed,0,8.9177,0.0006,-0.0006,0,4.8,1,-1,0
Kepler-60 d,Published Confirmed,0,11.899,,,0,3.9,0.7,-0.6,0
Kepler-60 d,Published Confirmed,0,11.903,0.001,-0.001,0,3.8,1.1,-1.1,0
Kepler-60 d,Published Confirmed,0,11.9016171,0.0002,-0.0002,0,216.12,,,1
Kepler-60 d,Published Confirmed,0,11.8981,0.0002,-0.0002,0,4.16,0.84,-0.75,0
Kepler-62 b,Published Confirmed,0,5.714932,0.000009,-0.000009,0,9,,,1
Kepler-62 c,Published Confirmed,0,12.4417,0.0001,-0.0001,0,4,,,1
Kepler-62 d,Published Confirmed,0,18.16406,0.00002,-0.00002,0,14,,,1
Kepler-62 e,Published Confirmed,0,122.3874,0.0008,-0.0008,0,36,,,1
Kepler-62 f,Published Confirmed,0,267.291,0.005,-0.005,0,35,,,1
Kepler-63 b,Published Confirmed,0,9.4341505,0.000001,-0.000001,0,120,,,1
Kepler-65 b,Published Confirmed,0,2.1549209,0.0000086,-0.0000074,0,2.4,2.4,-1.6,0
Kepler-65 c,Published Confirmed,0,5.859697,0.000093,-0.000099,0,5.4,1.7,-1.7,0
Kepler-65 c,Published Confirmed,0,5.86,,,0,26.6,20.4,-18.5,0
Kepler-65 d,Published Confirmed,0,8.13167,0.00024,-0.00021,0,4.14,0.79,-0.8,0
Kepler-65 e,Published Confirmed,0,258.8,1.5,-1.3,0,260,200,-50,0
Kepler-68 b,Published Confirmed,0,5.39876,0.000004,-0.000004,0,6.3566,3.1783,-3.1783,0
Kepler-68 b,Published Confirmed,0,5.3988,,,0,7.65,1.37,-1.32,0
Kepler-68 b,Published Confirmed,0,5.39875,,,0,5.97,1.7,-1.7,0
Kepler-68 b,Published Confirmed,0,5.398763,0.000004,-0.000004,0,8.3,2.2,-2.4,0
Kepler-68 c,Published Confirmed,0,9.60504,,,0,7.2,,,1
Kepler-68 c,Published Confirmed,0,9.605085,0.000072,-0.000072,0,4.8,2.5,-3.6,0
Kepler-68 c,Published Confirmed,0,9.6051,,,0,2.04,1.72,-1.78,0
Kepler-68 d,Published Confirmed,0,625,16,-16,0,267,16,-16,0
Kepler-7 b,Published Confirmed,0,4.8854922,0.0000038,-0.0000038,0,143.97699,21.61244,-21.61244,0
Kepler-7 b,Published Confirmed,0,4.8854892,0.0000009,-0.0000009,0,140.16303,13.66669,-13.34886,0
Kepler-7 b,Published Confirmed,0,4.885525,0.00004,-0.00004,0,137.615,12.713,-13.03,0
Kepler-7 b,Published Confirmed,0,4.8854948,0.0000082,-0.0000082,0,135.07775,14.93801,-14.93801,0
Kepler-7 b,Published Confirmed,0,4.8854886,0.0000013,-0.0000013,0,142.70567,16.20933,-15.25584,0
Kepler-74 b,Published Confirmed,0,7.340711,0.000006,-0.000006,0,200.22,38.14,-38.14,0
Kepler-74 b,Published Confirmed,0,7.340718,0.000001,-0.000001,0,216.12,28.6,-28.6,0
Kepler-74 b,Published Confirmed,0,7.340711,0.000006,-0.000006,0,191.96932,27.96904,-29.87602,0
Kepler-75 b,Published Confirmed,0,8.884924,0.000002,-0.000002,0,3146.4,158.9,-158.9,0
Kepler-75 b,Published Confirmed,0,8.8849116,0.0000034,-0.0000034,0,3210.083,114.4188,-111.2405,0
Kepler-75 b,Published Confirmed,0,8.8849116,0.0000034,-0.0000034,0,3209.9,127.1,-127.1,0
Kepler-76 b,Published Confirmed,0,1.54492875,0.00000027,-0.00000027,0,635.63,82.63,-82.63,0
Kepler-76 b,Published Confirmed,0,1.5449287,0.00000027,-0.00000027,0,635.66,85.8141,-82.6358,0
Kepler-76 b,Published Confirmed,0,1.5449298,0.0000004,-0.0000004,0,638.8383,117.5971,-111.2405,0
Kepler-77 b,Published Confirmed,0,3.5787806,0.00000016,-0.00000016,0,225.65,31.78,-31.78,0
Kepler-77 b,Published Confirmed,0,3.57878087,0.00000023,-0.00000023,0,136.661,10.17,-10.17,0
Kepler-77 b,Published Confirmed,0,3.57878087,0.00000023,-0.00000023,0,165.90726,13.34886,-12.7132,0
Kepler-78 b,Published Confirmed,0,0.355,0.0004,-0.0004,0,1.86,0.38,-0.25,0
Kepler-78 b,Published Confirmed,0,0.355,,,0,1.77,0.24,-0.25,0
Kepler-78 b,Published Confirmed,0,0.35500744,0.00000006,-0.00000006,0,1.96716,0.53449,-0.53449,0
Kepler-78 b,Published Confirmed,0,0.35500744,0.00000006,-0.00000006,0,1.87,0.27,-0.26,0
Kepler-78 b,Published Confirmed,0,0.35500744,0.00000006,-0.00000006,0,8,,,1
Kepler-78 b,Published Confirmed,0,0.35500744,0.00000006,-0.00000006,0,1.69,0.41,-0.41,0
Kepler-79 b,Published Confirmed,0,13.4845,0.0002,-0.0002,0,10.9,7.4,-6,0
Kepler-79 b,Published Confirmed,0,13.484542,0.000021,-0.000021,0,12.5,4.5,-3.6,0
Kepler-79 b,Published Confirmed,0,13.485,,,0,54.1,22.2,-15.1,0
Kepler-79 c,Published Confirmed,0,27.4029,0.0008,-0.0006,0,5.9,1.9,-2.3,0
Kepler-79 c,Published Confirmed,0,27.4023,0.000042,-0.000042,0,9.5,2.3,-2.1,0
Kepler-79 c,Published Confirmed,0,27.402,,,0,13.7,6.5,-4.5,0
Kepler-79 d,Published Confirmed,0,52.0902,0.0009,-0.001,0,6,2.1,-1.6,0
Kepler-79 d,Published Confirmed,0,52.090767,0.000032,-0.000032,0,11.3,2.2,-2.2,0
Kepler-79 e,Published Confirmed,0,81.0659,0.0013,-0.0011,0,4.1,1.2,-1.1,0
Kepler-79 e,Published Confirmed,0,81.063633,0.00044,-0.00044,0,6.3,1,-1,0
Kepler-79 e,Published Confirmed,0,81.064,,,0,3.4,1,-0.8,0
Kepler-8 b,Published Confirmed,0,3.52254,0.00003,-0.00005,0,191.643,41.316,-60.385,0
Kepler-8 b,Published Confirmed,0,3.5225047,0.0000076,-0.0000076,0,187.5197,38.1396,-38.1396,0
Kepler-8 b,Published Confirmed,0,3.52249905,0.00000083,-0.00000083,0,177.9848,44.4962,-41.3179,0
Kepler-8 b,Published Confirmed,0,3.5224991,0.0000007,-0.0000007,0,187.5197,41.3179,-38.1396,0
Kepler-80 b,Published Confirmed,0,7.05246,0.0002,-0.00022,0,6.93,1.05,-0.7,0
Kepler-80 c,Published Confirmed,0,9.52355,0.00041,-0.00029,0,6.74,1.23,-0.86,0
Kepler-80 d,Published Confirmed,0,3.07222,0.00006,-0.00004,0,6.75,0.69,-0.51,0
Kepler-80 d,Published Confirmed,0,3.072,,,0,3.7,0.8,-0.6,0
Kepler-80 e,Published Confirmed,0,4.645,,,0,2.1,0.7,-0.7,0
Kepler-80 e,Published Confirmed,0,4.64489,0.0002,-0.00019,0,4.13,0.81,-0.95,0
Kepler-81 b,Published Confirmed,0,5.955,,,0,17.2,6.3,-5.5,0
Kepler-81 c,Published Confirmed,0,12.04,,,0,4.3,2.7,-1.8,0
Kepler-82 b,Published Confirmed,0,26.44,0.48,-0.48,0,12.15,0.96,-0.87,0
Kepler-82 b,Published Confirmed,0,26.444,,,0,51,9.2,-7.6,0
Kepler-82 c,Published Confirmed,0,51.54,0.94,-0.94,0,13.9,1.3,-1.2,0
Kepler-82 c,Published Confirmed,0,51.535,,,0,18.4,6,-4.8,0
Kepler-82 f,Published Confirmed,0,75.732,0.012,-0.012,0,20.9,1,-1,0
Kepler-83 b,Published Confirmed,0,9.771,,,0,42.1,24.9,-20.9,0
Kepler-83 c,Published Confirmed,0,20.09,,,0,11.4,5.4,-4.6,0
Kepler-83 d,Published Confirmed,0,5.17,,,0,24.6,19.7,-16.3,0
Kepler-84 b,Published Confirmed,0,8.726,,,0,40,13.7,-10.3,0
Kepler-84 c,Published Confirmed,0,12.883,,,0,20.2,13.5,-10.2,0
Kepler-85 c,Published Confirmed,0,12.513,,,0,20.9,6.2,-5.6,0
Kepler-85 e,Published Confirmed,0,25.215,,,0,0.6,0.5,-0.4,0
Kepler-87 b,Published Confirmed,0,114.73635,0.00015,-0.00015,0,324.2,8.8,-8.8,0
Kepler-87 c,Published Confirmed,0,191.2318,0.0015,-0.0015,0,6.4,0.8,-0.8,0
Kepler-9 b,Published Confirmed,0,19.24,,,0,80.09,4.132,-4.132,0
Kepler-9 b,Published Confirmed,0,19.2259,0.000046,-0.000046,0,43.98767,0.47674,-0.47674,0
Kepler-9 b,Published Confirmed,0,19.23876,0.00007,-0.00007,0,43.541,0.636,-0.636,0
Kepler-9 b,Published Confirmed,0,19.243,,,0,43.5,2.7,-3.3,0
Kepler-9 b,Published Confirmed,0,19.238,,,0,2175,128.1,-170.1,0
Kepler-9 b,Published Confirmed,0,19.23891,0.00006,-0.00006,0,43.4,1.6,-2,0
Kepler-9 c,Published Confirmed,0,38.91,,,0,54.347,4.132,-4.132,0
Kepler-9 c,Published Confirmed,0,38.988,,,0,509.7,30.6,-40.4,0
Kepler-9 c,Published Confirmed,0,38.969,,,0,29.9,1.8,-2.3,0
Kepler-9 c,Published Confirmed,0,38.9853,0.0003,-0.0003,0,29.9,1.1,-1.3,0
Kepler-9 c,Published Confirmed,0,38.9861,0.00047,-0.00048,0,29.875,0.636,-0.636,0
Kepler-91 b,Published Confirmed,0,6.24668005,0.00002647,-0.00002647,0,209.76,19.07,-19.07,0
Kepler-91 b,Published Confirmed,0,6.24658,,,0,146.2018,19.0698,-19.0698,0
Kepler-91 b,Published Confirmed,0,6.246696,0.00004,-0.000032,0,241.54,41.32,-41.32,0
Kepler-91 b,Published Confirmed,0,6.24658,0.000082,-0.000082,0,279.68,54.03,-104.88,0
Kepler-91 b,Published Confirmed,0,6.24658,0.00008,-0.00008,0,257.4423,57.2094,-54.0311,0
Kepler-92 b,Published Confirmed,0,13.749,,,0,64.3,13.9,-13.9,0
Kepler-92 c,Published Confirmed,0,26.723,,,0,6.1,1.8,-1.8,0
Kepler-93 b,Published Confirmed,0,4.72674,0.000001,-0.000001,0,4.54426,0.84796,-0.84796,0
Kepler-93 b,Published Confirmed,0,4.72674,,,0,2.59,2,-2,0
Kepler-93 b,Published Confirmed,0,4.72673978,0.00000097,-0.00000097,0,4.02,0.68,-0.68,0
Kepler-93 b,Published Confirmed,0,4.72673978,0.00000097,-0.00000097,0,3.8,1.5,-1.5,0
Kepler-93 c,Published Confirmed,0,3650,,,-1,2701.555,,,-1
Kepler-93 c,Published Confirmed,0,1460,,,-1,954,,,-1
Kepler-94 b,Published Confirmed,0,2.50806,,,0,10.84,1.4,-1.4,0
Kepler-94 c,Published Confirmed,0,820.3,3,-3,0,3126,200,-200,0
Kepler-95 b,Published Confirmed,0,11.5231,,,0,13,2.9,-2.9,0
Kepler-96 b,Published Confirmed,0,16.2385,,,0,8.46,3.4,-3.4,0
Kepler-97 b,Published Confirmed,0,2.58664,,,0,3.51,1.9,-1.9,0
Kepler-97 c,Published Confirmed,0,789,,,-1,344,,,-1
Kepler-98 b,Published Confirmed,0,1.54168,,,0,3.55,1.6,-1.6,0
Kepler-99 b,Published Confirmed,0,4.60358,,,0,6.15,1.3,-1.3,0
L 168-9 b,Published Confirmed,0,1.4015,0.00018,-0.00018,0,4.6,0.56,-0.56,0
L 98-59 b,Published Confirmed,0,2.2531,0.0004,-0.0004,0,1.01,,,1
L 98-59 b,Published Confirmed,0,2.2531136,0.0000012,-0.0000015,0,0.4,0.16,-0.15,0
L 98-59 c,Published Confirmed,0,3.6906777,0.0000016,-0.0000026,0,2.22,0.26,-0.25,0
L 98-59 c,Published Confirmed,0,3.6904,0.0003,-0.0003,0,2.42,0.35,-0.34,0
L 98-59 d,Published Confirmed,0,7.4507245,0.0000081,-0.0000046,0,1.94,0.28,-0.28,0
L 98-59 d,Published Confirmed,0,7.4512,0.0007,-0.0007,0,2.31,0.46,-0.45,0
LHS 1140 b,Published Confirmed,0,24.73712,0.00025,-0.00025,0,6.65,1.82,-1.82,0
LHS 1140 b,Published Confirmed,0,24.736959,0.00008,-0.00008,0,6.98,0.89,-0.89,0
LHS 1140 b,Published Confirmed,0,24.73694,0.00041,-0.0004,0,6.38,0.46,-0.44,0
LHS 1140 c,Published Confirmed,0,3.77792,0.00003,-0.00003,0,1.76,0.17,-0.16,0
