,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
5280,,,,5200.4620462046205,[-3.73456069e-03  5.63807155e+00],5.634336985640518,,,,,,1881.980198019802,[1.79827582e-07 3.77069133e-04],0.00037724896090291746,[ 1.51853009e-07 -2.69246264e-04],-0.00026909441081839064
5281,,,,5200.82198219822,[-4.13866785e-03  5.64208490e+00],5.63794622951834,,,,,,1882.3366336633662,[1.80486278e-07 3.76912662e-04],0.0003770931486037919,[ 1.50240199e-07 -2.69367517e-04],-0.0002692172770642605
5282,,,,5201.181918191819,[-4.54262874e-03  5.64609632e+00],5.641553695092682,,,,,,1882.6930693069305,[1.81137922e-07 3.76756097e-04],0.0003769372347557165,[ 1.48621519e-07 -2.69488703e-04],-0.0002693400816450878
5283,,,,5201.541854185419,[-4.94642624e-03  5.65010582e+00],5.645159398262764,,,,,,1883.049504950495,[1.81782487e-07 3.76599437e-04],0.00037678121937700427,[ 1.46997033e-07 -2.69609822e-04],-0.00026946282447279797
5284,,,,5201.901790179018,[-5.35004322e-03  5.65411340e+00],5.648763354924516,,,,,,1883.4059405940593,[1.82419948e-07 3.76442683e-04],0.00037662510248625934,[ 1.45366801e-07 -2.69730872e-04],-0.0002695855054590747
5285,,,,5202.261726172617,[-0.00575346  5.65811904],5.652365580969752,,,,,,1883.7623762376236,[1.83050278e-07 3.76285834e-04],0.0003764688841023792,[ 1.43730886e-07 -2.69851855e-04],-0.00026970812451536136
5286,,,,5202.621662166217,[-0.00615667  5.66212276],5.655966092285146,,,,,,1884.118811881188,[1.83673451e-07 3.76128891e-04],0.00037631256424455647,[ 1.42089351e-07 -2.69972771e-04],-0.000269830681552864
5287,,,,5202.981598159816,[-0.00655964  5.66612454],5.659564904751337,,,,,,1884.4752475247524,[1.84289440e-07 3.75971853e-04],0.00037615614293227923,[ 1.40442259e-07 -2.70093619e-04],-0.0002699531764825532
5288,,,,5203.3415341534155,[-0.00696236  5.6701244 ],5.66316203424204,,,,,,1884.8316831683167,[1.84898220e-07 3.75814722e-04],0.00037599962018533426,[ 1.38789674e-07 -2.70214399e-04],-0.0002700756092151669
5289,,,,5203.701470147014,[-0.00736482  5.67412232],5.666757496623033,,,,,,1885.1881188118812,[1.85499767e-07 3.75657496e-04],0.0003758429960238056,[ 1.37131659e-07 -2.70335111e-04],-0.0002701979796612141
5290,,,,5204.061406140614,[-0.007767   5.6781183],5.670351307751322,,,,,,1885.5445544554455,[1.86094054e-07 3.75500176e-04],0.0003756862704680782,[ 1.35468277e-07 -2.70455756e-04],-0.00027032028773097506
5291,,,,5204.421342134214,[-0.00816887  5.68211235],5.67394348347413,,,,,,1885.9009900990097,[1.86681057e-07 3.75342762e-04],0.000375529443538838,[ 1.33799593e-07 -2.70576333e-04],-0.0002704425333345059
5292,,,,5204.781278127813,[-0.00857043  5.68610447],5.677534039628003,,,,,,1886.2574257425742,[1.87260752e-07 3.75185255e-04],0.000375372515257074,[ 1.32125671e-07 -2.70696842e-04],-0.00027056471638164123
5293,,,,5205.141214121412,[-0.00897165  5.69009464],5.681122992037916,,,,,,1886.6138613861385,[1.87833115e-07 3.75027653e-04],0.0003752154856440791,[ 1.30446575e-07 -2.70817283e-04],-0.00027068683678199484
5294,,,,5205.501150115011,[-0.00937252  5.69408288],5.684710356516277,,,,,,1886.9702970297028,[1.88398121e-07 3.74869957e-04],0.0003750583547214507,[ 1.28762371e-07 -2.70937657e-04],-0.0002708088944449646
5295,,,,5205.861086108611,[-0.00977303  5.69806918],5.688296148862051,,,,,,1887.3267326732673,[1.88955748e-07 3.74712167e-04],0.00037490112251109363,[ 1.27073122e-07 -2.71057962e-04],-0.0002709308892797339
5296,,,,5206.221022102211,[-0.01017315  5.70205353],5.691880384859821,,,,,,1887.6831683168316,[1.89505971e-07 3.74554283e-04],0.00037474378903521984,[ 1.25378895e-07 -2.71178200e-04],-0.00027105282119527436
5297,,,,5206.58095809581,[-0.01057286  5.70603594],5.695463080278852,,,,,,1888.0396039603959,[1.90048769e-07 3.74396306e-04],0.00037458635431635116,[ 1.23679755e-07 -2.71298370e-04],-0.00027117469010034883
5298,,,,5206.940894089409,[-0.01097216  5.71001641],5.699044250872165,,,,,,1888.3960396039604,[1.90584117e-07 3.74238234e-04],0.0003744288183773178,[ 1.21975768e-07 -2.71418472e-04],-0.0002712964959035145
5299,,,,5207.300830083008,[-0.01137102  5.71399493],5.702623912375645,,,,,,1888.7524752475247,[1.91111995e-07 3.74080069e-04],0.0003742711812412628,[ 1.20266999e-07 -2.71538506e-04],-0.00027141823851312423
5300,,,,5207.660766076608,[-0.01176943  5.71797151],5.7062020805071025,,,,,,1889.108910891089,[1.91632379e-07 3.73921811e-04],0.00037411344293164186,[ 1.18553514e-07 -2.71658471e-04],-0.0002715399178373307
5301,,,,5208.020702070207,[-0.01216736  5.72194614],5.709778770965296,,,,,,1889.4653465346535,[1.92145248e-07 3.73763458e-04],0.00037395560347222334,[ 1.16835380e-07 -2.71778369e-04],-0.0002716615337840888
5302,,,,5208.380638063807,[-0.01256482  5.72591881],5.713353999429118,,,,,,1889.8217821782177,[1.92650580e-07 3.73605012e-04],0.0003737976628870916,[ 1.15112663e-07 -2.71898199e-04],-0.0002717830862611576
5303,,,,5208.740574057406,[-0.01296176  5.72988954],5.716927781556579,,,,,,1890.178217821782,[1.93148354e-07 3.73446473e-04],0.0003736396212006461,[ 1.13385431e-07 -2.72017961e-04],-0.00027190457517610445
5304,,,,5209.100510051005,[-0.01335819  5.73385832],5.720500132983947,,,,,,1890.5346534653465,[1.9363855e-07 3.7328784e-04],0.0003734814784376045,[ 1.11653749e-07 -2.72137654e-04],-0.00027202600043630656
5305,,,,5209.460446044604,[-0.01375408  5.73782515],5.724071069324827,,,,,,1890.8910891089108,[1.94121146e-07 3.73129113e-04],0.0003733232346230017,[ 1.09917685e-07 -2.72257280e-04],-0.00027214736194895495
5306,,,,5209.820382038204,[-0.01414941  5.74179002],5.727640606169227,,,,,,1891.247524752475,[1.94596123e-07 3.72970294e-04],0.0003731648897821927,[ 1.08177307e-07 -2.72376837e-04],-0.0002722686596210559
5307,,,,5210.180318031804,[-0.01454418  5.74575294],5.731208759082621,,,,,,1891.6039603960396,[1.95063461e-07 3.72811380e-04],0.00037300644394085326,[ 1.06432683e-07 -2.72496326e-04],-0.00027238989335943504
5308,,,,5210.540254025403,[-0.01493835  5.7497139 ],5.734775543605104,,,,,,1891.960396039604,[1.95523138e-07 3.72652374e-04],0.0003728478971249804,[ 1.04683879e-07 -2.72615747e-04],-0.0002725110630707397
5309,,,,5210.900190019002,[-0.01533192  5.7536729 ],5.738340975250456,,,,,,1892.3168316831682,[1.95975138e-07 3.72493274e-04],0.00037268924936089364,[ 1.02930963e-07 -2.72735100e-04],-0.0002726321686614413
5310,,,,5211.260126012601,[-0.01572487  5.75762994],5.741905069505188,,,,,,1892.6732673267327,[1.96419439e-07 3.72334081e-04],0.00037253050067523623,[ 1.01174005e-07 -2.72854384e-04],-0.0002727532100378395
5311,,,,5211.620062006201,[-0.01611719  5.76158503],5.745467841827719,,,,,,1893.029702970297,[1.96856024e-07 3.72174795e-04],0.00037237165109497674,[ 9.94130723e-08 -2.72973600e-04],-0.0002728741871060636
5312,,,,5211.979997999801,[-0.01650885  5.76553815],5.749029307647397,,,,,,1893.3861386138612,[1.97284874e-07 3.72015416e-04],0.0003722127006474089,[ 9.76482331e-08 -2.73092748e-04],-0.00027299509977207667
5313,,,,5212.339933993399,[-0.01689983  5.76948932],5.752589482363622,,,,,,1893.7425742574258,[1.97705971e-07 3.71855943e-04],0.00037205364936015344,[ 9.58795565e-08 -2.73211827e-04],-0.0002731159479416776
5314,,,,5212.699869986999,[-0.01729013  5.77343852],5.756148381345001,,,,,,1894.09900990099,[1.98119297e-07 3.71696378e-04],0.00037189449726115917,[ 9.41071113e-08 -2.73330839e-04],-0.0002732367315205042
5315,,,,5213.059805980598,[-0.01767973  5.77738575],5.759706019928345,,,,,,1894.4554455445543,[1.98524834e-07 3.71536720e-04],0.0003717352443787037,[ 9.23309665e-08 -2.73449781e-04],-0.0002733574504140373
5316,,,,5213.419741974198,[-0.01806861  5.78133102],5.763262413417897,,,,,,1894.8118811881188,[1.98922566e-07 3.71376968e-04],0.00037157589074139353,[ 9.05511914e-08 -2.73568656e-04],-0.0002734781045276012
5317,,,,5213.779677967797,[-0.01845674  5.78527432],5.76681757708433,,,,,,1895.1683168316831,[1.99312475e-07 3.71217124e-04],0.0003714164363781672,[ 8.87678554e-08 -2.73687462e-04],-0.0002735986937663694
5318,,,,5214.139613961396,[-0.01884413  5.78921566],5.77037152616391,,,,,,1895.5247524752474,[1.99694545e-07 3.71057187e-04],0.00037125688131829356,[ 8.69810281e-08 -2.73806199e-04],-0.00027371921803536587
5319,,,,5214.499549954996,[-0.01923074  5.79315502],5.773924275857636,,,,,,1895.881188118812,[2.00068759e-07 3.70897157e-04],0.0003710972255913749,[ 8.51907792e-08 -2.73924868e-04],-0.0002738396772394688
5320,,,,5214.859485948595,[-0.01961657  5.79709241],5.777475841330285,,,,,,1896.2376237623762,[2.00435103e-07 3.70737034e-04],0.0003709374692273465,[ 8.33971786e-08 -2.74043468e-04],-0.000273960071283413
5321,,,,5215.2194219421945,[-0.0200016   5.80102784],5.7810262377096135,,,,,,1896.5940594059405,[2.00793559e-07 3.70576819e-04],0.00037077761225647846,[ 8.16002964e-08 -2.74162000e-04],-0.0002740804000717933
5322,,,,5215.579357935794,[-0.02038581  5.80496129],5.784575480085408,,,,,,1896.9504950495048,[2.01144113e-07 3.70416511e-04],0.00037061765470937553,[ 7.98002028e-08 -2.74280464e-04],-0.0002742006635090675
5323,,,,5215.939293929393,[-0.02076918  5.80889276],5.788123583508626,,,,,,1897.3069306930693,[2.01486749e-07 3.70256110e-04],0.0003704575966169789,[ 7.79969682e-08 -2.74398858e-04],-0.00027432086149956
5324,,,,5216.299229922993,[-0.0211517   5.81282227],5.791670562990584,,,,,,1897.6633663366335,[2.01821454e-07 3.70095617e-04],0.0003702974380105668,[ 7.61906630e-08 -2.74517185e-04],-0.00027444099394746327
5325,,,,5216.6591659165915,[-0.02153336  5.81674979],5.795216433501995,,,,,,1898.0198019801978,[2.02148213e-07 3.69935031e-04],0.0003701371789217546,[ 7.43813581e-08 -2.74635442e-04],-0.00027456106075684274
5326,,,,5217.019101910191,[-0.02191413  5.82067534],5.798761209972168,,,,,,1898.3762376237623,[2.02467011e-07 3.69774352e-04],0.000369976819382497,[ 7.25691241e-08 -2.74753631e-04],-0.0002746810618316389
5327,,,,5217.379037903791,[-0.022294    5.82459891],5.80230490728814,,,,,,1898.7326732673266,[2.02777835e-07 3.69613582e-04],0.0003698163594250876,[ 7.07540320e-08 -2.74871751e-04],-0.00027480099707567036
5328,,,,5217.73897389739,[-0.02267296  5.8285205 ],5.805847540293776,,,,,,1899.089108910891,[2.03080672e-07 3.69452718e-04],0.00036965579908216045,[ 6.89361530e-08 -2.74989803e-04],-0.00027492086639263705
5329,,,,5218.0989098909895,[-0.02305098  5.8324401 ],5.809389123788951,,,,,,1899.4455445544554,[2.03375508e-07 3.69291763e-04],0.0003694951383866898,[ 6.71155582e-08 -2.75107785e-04],-0.00027504066968612404
5330,,,,5218.458845884588,[-0.02342806  5.83635773],5.81292967252869,,,,,,1899.8019801980197,[2.03662331e-07 3.69130715e-04],0.00036933437737199224,[ 6.52923190e-08 -2.75225699e-04],-0.00027516040685960334
5331,,,,5218.818781878188,[-0.02380417  5.84027337],5.816469201222344,,,,,,1900.158415841584,[2.03941129e-07 3.68969575e-04],0.00036917351607172706,[ 6.34665069e-08 -2.75343544e-04],-0.00027528007781643784
5332,,,,5219.178717871788,[-0.0241793   5.84418703],5.820007724532656,,,,,,1900.5148514851485,[2.04211889e-07 3.68808343e-04],0.0003690125545198952,[ 6.16381935e-08 -2.75461321e-04],-0.0002753996824598848
5333,,,,5219.538653865387,[-0.02455344  5.8480987 ],5.823545257075023,,,,,,1900.8712871287128,[2.04474600e-07 3.68647018e-04],0.0003688514927508434,[ 5.98074505e-08 -2.75579028e-04],-0.0002755192206930974
5334,,,,5219.898589858986,[-0.02492657  5.85200839],5.827081813416641,,,,,,1901.227722772277,[2.04729250e-07 3.68485602e-04],0.0003686903307992609,[ 5.79743499e-08 -2.75696667e-04],-0.0002756386924191307
5335,,,,5220.258525852585,[-0.02529868  5.85591608],5.83061740807558,,,,,,1901.5841584158416,[2.04975829e-07 3.68324093e-04],0.00036852906870018376,[ 5.61389635e-08 -2.75814237e-04],-0.0002757580975409415
5336,,,,5220.618461846185,[-0.02566974  5.85982179],5.834152055520087,,,,,,1901.9405940594058,[2.05214325e-07 3.68162492e-04],0.00036836770648899267,[ 5.43013634e-08 -2.75931737e-04],-0.000275877435961394
5337,,,,5220.9783978397845,[-0.02603974  5.86372551],5.837685770167673,,,,,,1902.2970297029701,[2.05444727e-07 3.68000799e-04],0.0003682062442014147,[ 5.24616219e-08 -2.76049169e-04],-0.0002759967075832622
5338,,,,5221.338333833383,[-0.02640867  5.86762723],5.841218566384307,,,,,,1902.6534653465346,[2.05667027e-07 3.67839015e-04],0.0003680446818735255,[ 5.06198112e-08 -2.76166532e-04],-0.000276115912309232
5339,,,,5221.698269826983,[-0.02677651  5.87152697],5.844750458483615,,,,,,1903.009900990099,[2.05881214e-07 3.67677138e-04],0.00036788301954174664,[ 4.87760037e-08 -2.76283826e-04],-0.0002762350500419069
5340,,,,5222.058205820582,[-0.02714325  5.87542471],5.848281460726064,,,,,,1903.3663366336632,[2.06087279e-07 3.67515170e-04],0.0003677212572428489,[ 4.69302720e-08 -2.76401051e-04],-0.0002763541206838081
5341,,,,5222.418141814182,[-0.02750886  5.87932045],5.851811587318155,,,,,,1903.7227722772277,[2.06285212e-07 3.67353110e-04],0.0003675593950139509,[ 4.50826886e-08 -2.76518207e-04],-0.0002764731241373806
5342,,,,5222.778077807781,[-0.02787335  5.8832142 ],5.855340852411585,,,,,,1904.079207920792,[2.06475005e-07 3.67190958e-04],0.00036739743289252184,[ 4.32333262e-08 -2.76635294e-04],-0.00027659206030499454
5343,,,,5223.13801380138,[-0.02823668  5.88710595],5.858869270102503,,,,,,1904.4356435643563,[2.06656650e-07 3.67028714e-04],0.00036723537091638023,[ 4.13822576e-08 -2.76752311e-04],-0.0002767109290889489
5344,,,,5223.49794979498,[-0.02859885  5.8909957 ],5.862396854430705,,,,,,1904.7920792079208,[2.06830138e-07 3.66866379e-04],0.0003670732091236945,[ 3.95295557e-08 -2.76869260e-04],-0.00027682973039147574
5345,,,,5223.857885788579,[-0.02895983  5.89488345],5.865923619378761,,,,,,1905.148514851485,[2.06995462e-07 3.66703952e-04],0.0003669109475529848,[ 3.76752935e-08 -2.76986139e-04],-0.00027694846411474133
5346,,,,5224.217821782178,[-0.02931963  5.89876921],5.869449578871365,,,,,,1905.5049504950493,[2.07152614e-07 3.66541434e-04],0.00036674858624312237,[ 3.58195438e-08 -2.77102950e-04],-0.0002770671301608512
5347,,,,5224.577757775778,[-0.02967821  5.90265295],5.872974746774462,,,,,,1905.8613861386139,[2.07301587e-07 3.66378824e-04],0.0003665861252333295,[ 3.39623800e-08 -2.77219691e-04],-0.0002771857284318533
5348,,,,5224.937693769377,[-0.03003556  5.9065347 ],5.876499136894454,,,,,,1906.2178217821781,[2.07442374e-07 3.66216122e-04],0.0003664235645631823,[ 3.21038751e-08 -2.77336363e-04],-0.00027730425882974017
5349,,,,5225.297629762977,[-0.03039168  5.91041444],5.8800227629775295,,,,,,1906.5742574257424,[2.07574970e-07 3.66053329e-04],0.00036626090427260805,[ 3.02441024e-08 -2.77452965e-04],-0.00027742272125645337
5350,,,,5225.657565756575,[-0.03074654  5.91429218],5.883545638708805,,,,,,1906.930693069307,[2.07699367e-07 3.65890445e-04],0.00036609814440188837,[ 2.83831352e-08 -2.77569499e-04],-0.0002775411156138855
5351,,,,5226.017501750175,[-0.03110013  5.91816791],5.887067777711607,,,,,,1907.2871287128712,[2.07815561e-07 3.65727469e-04],0.0003659352849916575,[ 2.65210469e-08 -2.77685963e-04],-0.00027765944180388507
5352,,,,5226.377437743775,[-0.03145244  5.92204163],5.890589193546684,,,,,,1907.6435643564355,[2.07923545e-07 3.65564403e-04],0.0003657723260829044,[ 2.46579110e-08 -2.77802358e-04],-0.00027777769972825835
5353,,,,5226.737373737374,[-0.03180344  5.92591334],5.894109899711495,,,,,,1908.0,[2.08023316e-07 3.65401244e-04],0.0003656092677169715,[ 2.27938010e-08 -2.77918683e-04],-0.0002778958892887733
5354,,,,5227.097309730973,[-0.03215314  5.92978305],5.8976299096394476,,,,,,1908.3564356435643,[2.08114867e-07 3.65237995e-04],0.0003654461099355559,[ 2.09287903e-08 -2.78034939e-04],-0.00027801401038716355
5355,,,,5227.457245724572,[-0.0325015   5.93365074],5.901149236699128,,,,,,1908.7128712871286,[2.08198195e-07 3.65074655e-04],0.0003652828527807105,[ 1.90629527e-08 -2.78151126e-04],-0.0002781320629251299
5356,,,,5227.817181718172,[-0.03284852  5.93751642],5.9046678941936355,,,,,,1909.069306930693,[2.08273295e-07 3.64911223e-04],0.00036511949629484215,[ 1.71963618e-08 -2.78267243e-04],-0.0002782500468043457
5357,,,,5228.177117711772,[-0.03319419  5.94138008],5.908185895359765,,,,,,1909.4257425742574,[2.08340165e-07 3.64747700e-04],0.00036495604052071465,[ 1.53290913e-08 -2.78383291e-04],-0.0002783679619264582
5358,,,,5228.53705370537,[-0.03353848  5.94524173],5.9117032533673415,,,,,,1909.7821782178216,[2.08398800e-07 3.64584087e-04],0.00036479248550144624,[ 1.34612150e-08 -2.78499269e-04],-0.0002784858081930938
5359,,,,5228.89698969897,[-0.03388139  5.94910137],5.915219981318511,,,,,,1910.1386138613861,[2.08449198e-07 3.64420382e-04],0.00036462883128051185,[ 1.15928065e-08 -2.78615178e-04],-0.0002786035855058598
5360,,,,5229.256925692569,[-0.03422289  5.95295899],5.91873609224696,,,,,,1910.4950495049504,[2.08491355e-07 3.64256587e-04],0.0003644650779017426,[ 9.72393978e-09 -2.78731018e-04],-0.00027872129376634876
5361,,,,5229.616861686169,[-0.03456299  5.95681459],5.922251599117295,,,,,,1910.8514851485147,[2.0852527e-07 3.6409270e-04],0.00036430122540932617,[ 7.85468863e-09 -2.78846788e-04],-0.00027883893287614114
5362,,,,5229.976797679768,[-0.03490165  5.96066817],5.925766514824262,,,,,,1911.2079207920792,[2.08550941e-07 3.63928723e-04],0.00036413727384780684,[ 5.98512694e-09 -2.78962488e-04],-0.0002789565027368092
5363,,,,5230.336733673367,[-0.03523888  5.96451973],5.9292808521920835,,,,,,1911.5643564356435,[2.08568366e-07 3.63764655e-04],0.0003639732232620858,[ 4.11532859e-09 -2.79078119e-04],-0.0002790740032499197
5364,,,,5230.696669666967,[-0.03557464  5.96836927],5.932794623973806,,,,,,1911.9207920792078,[2.08577543e-07 3.63600496e-04],0.0003638090736974214,[ 2.24536751e-09 -2.79193680e-04],-0.0002791914343170374
5365,,,,5231.056605660566,[-0.03590894  5.97221678],5.936307842850526,,,,,,1912.2772277227723,[2.08578472e-07 3.63436247e-04],0.0003636448251994287,[ 3.75317644e-10 -2.79309171e-04],-0.00027930879583973003
5366,,,,5231.4165416541655,[-0.03624175  5.97606227],5.939820521430812,,,,,,1912.6336633663366,[2.08571152e-07 3.63271907e-04],0.00036348047781408085,[-1.49474707e-09 -2.79424593e-04],-0.0002794260877195683
5367,,,,5231.776477647765,[-0.03657307  5.97990574],5.943332672249947,,,,,,1912.9900990099009,[2.08555582e-07 3.63107476e-04],0.0003633160315877078,[-3.36475266e-09 -2.79539945e-04],-0.0002795433098581322
5368,,,,5232.136413641364,[-0.03690288  5.98374718],5.946844307769296,,,,,,1913.3465346534654,[2.08531764e-07 3.62942955e-04],0.0003631514865669968,[-5.23462516e-09 -2.79655228e-04],-0.0002796604621570138
5369,,,,5232.496349634964,[-0.03723116  5.9875866 ],5.9503554403756835,,,,,,1913.7029702970297,[2.08499696e-07 3.62778343e-04],0.00036298684279899356,[-7.1042906e-09 -2.7977044e-04],-0.0002797775445178189
5370,,,,5232.856285628563,[-0.0375579   5.99142398],5.95386608238065,,,,,,1914.059405940594,[2.08459381e-07 3.62613641e-04],0.0003628221003311007,[-8.97367500e-09 -2.79885583e-04],-0.00027989455684217257
5371,,,,5233.216221622162,[-0.03788309  5.99525934],5.957376246019902,,,,,,1914.4158415841582,[2.08410819e-07 3.62448848e-04],0.00036265725921107915,[-1.08427044e-08 -2.80000656e-04],-0.0002800114990317206
5372,,,,5233.576157615762,[-0.03820672  5.99909266],5.9608859434525865,,,,,,1914.7722772277227,[2.08354011e-07 3.62283965e-04],0.00036249231948704675,[-1.27113048e-08 -2.80115660e-04],-0.0002801283709881354
5373,,,,5233.936093609361,[-0.03852877  6.00292396],5.964395186760692,,,,,,1915.128712871287,[2.08288959e-07 3.62118992e-04],0.0003623272812074794,[-1.45794023e-08 -2.80230593e-04],-0.00028024517261311617
5374,,,,5234.2960296029605,[-0.03884923  6.00675322],5.967903987948439,,,,,,1915.4851485148513,[2.08215666e-07 3.61953929e-04],0.0003621621444212111,[-1.64469229e-08 -2.80345457e-04],-0.0002803619038083946
5375,,,,5234.655965596559,[-0.03916809  6.01058045],5.971412358941619,,,,,,1915.8415841584158,[2.08134134e-07 3.61788775e-04],0.00036199690917743257,[-1.83137926e-08 -2.80460251e-04],-0.00028047856447573755
5376,,,,5235.015901590159,[-0.03948533  6.01440564],5.974920311586992,,,,,,1916.19801980198,[2.08044365e-07 3.61623531e-04],0.0003618315755256933,[-2.01799377e-08 -2.80574975e-04],-0.00028059515451695
5377,,,,5235.375837583759,[-0.03980093  6.01822879],5.978427857651664,,,,,,1916.5544554455444,[2.07946363e-07 3.61458197e-04],0.0003616661435158994,[-2.20452841e-08 -2.80689629e-04],-0.0002807116738338792
5378,,,,5235.735773577358,[-0.0401149   6.02204991],5.981935008822506,,,,,,1916.9108910891089,[2.07840131e-07 3.61292773e-04],0.00036150061319831445,[-2.39097581e-08 -2.80804213e-04],-0.00028082812232841736
5379,,,,5236.095709570957,[-0.04042721  6.02586899],5.9854417767055486,,,,,,1917.2673267326732,[2.07725673e-07 3.61127259e-04],0.0003613349846235601,[-2.57732858e-08 -2.80918727e-04],-0.0002809444999025051
5380,,,,5236.455645564556,[-0.04073786  6.02968603],5.988948172825352,,,,,,1917.6237623762374,[2.07602994e-07 3.60961655e-04],0.00036116925784261406,[-2.76357933e-08 -2.81033171e-04],-0.0002810608064581354
5381,,,,5236.815581558156,[-0.04104682  6.03350103],5.992454208624502,,,,,,1917.980198019802,[2.07472097e-07 3.60795961e-04],0.00036100343290681216,[-2.94972070e-08 -2.81147545e-04],-0.0002811770418973561
5382,,,,5237.175517551756,[-0.04135409  6.03731398],5.995959895462946,,,,,,1918.3366336633662,[2.07332988e-07 3.60630177e-04],0.00036083750986784654,[-3.13574531e-08 -2.81261849e-04],-0.00028129320612227415
5383,,,,5237.535453545354,[-0.04165965  6.0411249 ],5.999465244617447,,,,,,1918.6930693069305,[2.07185672e-07 3.60464303e-04],0.000360671488777766,[-3.32164580e-08 -2.81376083e-04],-0.0002814092990350582
5384,,,,5237.895389538954,[-0.0419635   6.04493377],6.002970267281078,,,,,,1919.049504950495,[2.07030154e-07 3.60298340e-04],0.00036050536968897654,[-3.50741479e-08 -2.81490246e-04],-0.0002815253205379419
5385,,,,5238.255325532553,[-0.04226562  6.04874059],6.006474974562562,,,,,,1919.4059405940593,[2.06866440e-07 3.60132286e-04],0.0003603391526542393,[-3.69304493e-08 -2.81604340e-04],-0.00028164127053322913
5386,,,,5238.615261526153,[-0.04256599  6.05254537],6.009979377485817,,,,,,1919.7623762376236,[2.06694537e-07 3.59966143e-04],0.0003601728377266725,[-3.87852887e-08 -2.81718364e-04],-0.0002817571489232937
5387,,,,5238.975197519752,[-0.04286461  6.0563481 ],6.013483486989332,,,,,,1920.118811881188,[2.06514451e-07 3.59799911e-04],0.0003600064249597496,[-4.06385926e-08 -2.81832317e-04],-0.00028187295561058655
5388,,,,5239.335133513351,[-0.04316147  6.06014878],6.016987313925664,,,,,,1920.4752475247524,[2.06326189e-07 3.59633588e-04],0.0003598399144073,[-4.24902876e-08 -2.81946200e-04],-0.00028198869049763666
5389,,,,5239.695069506951,[-0.04345655  6.06394742],6.0204908690609376,,,,,,1920.8316831683167,[2.06129757e-07 3.59467176e-04],0.00035967330612350835,[-4.43403003e-08 -2.82060013e-04],-0.0002821043534870554
5390,,,,5240.05500550055,[-0.04374984  6.067744  ],6.023994163074249,,,,,,1921.1881188118812,[2.05925165e-07 3.59300675e-04],0.0003595066001629129,[-4.61885575e-08 -2.82173756e-04],-0.0002822199444815399
5391,,,,5240.414941494149,[-0.04404132  6.07153853],6.027497206557207,,,,,,1921.5445544554455,[2.05712419e-07 3.59134084e-04],0.0003593397965804087,[-4.80349858e-08 -2.82287428e-04],-0.00028233546338387504
5392,,,,5240.774877487749,[-0.04433099  6.075331  ],6.03100001001341,,,,,,1921.9009900990097,[2.05491528e-07 3.58967404e-04],0.0003591728954312432,[-4.98795122e-08 -2.82401031e-04],-0.0002824509100969392
5393,,,,5241.134813481349,[-0.04461884  6.07912143],6.034502583857912,,,,,,1922.2574257425742,[2.05262500e-07 3.58800634e-04],0.00035900589677101896,[-5.17220637e-08 -2.82514562e-04],-0.0002825662845237054
5394,,,,5241.494749474948,[-0.04490486  6.08290979],6.038004938416741,,,,,,1922.6138613861385,[2.05025345e-07 3.58633775e-04],0.00035883880065569164,[-5.35625671e-08 -2.82628024e-04],-0.000282681586567246
5395,,,,5241.854685468546,[-0.04518902  6.0866961 ],6.041507083926454,,,,,,1922.9702970297028,[2.04780072e-07 3.58466827e-04],0.0003586716071415699,[-5.54009497e-08 -2.82741415e-04],-0.0002827968161307348
5396,,,,5242.214621462146,[-0.04547133  6.09048036],6.045009030533607,,,,,,1923.3267326732673,[2.0452669e-07 3.5829979e-04],0.0003585043162853147,[-5.72371385e-08 -2.82854736e-04],-0.00028291197311745234
5397,,,,5242.574557455746,[-0.04575176  6.09426255],6.04851078829424,,,,,,1923.6831683168316,[2.04265209e-07 3.58132663e-04],0.00035833692814394013,[-5.90710609e-08 -2.82967986e-04],-0.0002830270574307868
5398,,,,5242.934493449346,[-0.04603032  6.09804269],6.052012367173508,,,,,,1924.0396039603959,[2.03995640e-07 3.57965447e-04],0.00035816944277481213,[-6.09026443e-08 -2.83081166e-04],-0.0002831420689742389
5399,,,,5243.294429442944,[-0.04630699  6.10182076],6.055513777045127,,,,,,1924.3960396039604,[2.03717993e-07 3.57798142e-04],0.00035800186023564654,[-6.27318159e-08 -2.83194276e-04],-0.00028325700765142504
5400,,,,5243.654365436543,[-0.04658175  6.10559677],6.059015027691,,,,,,1924.7524752475247,[2.03432279e-07 3.57630748e-04],0.0003578341805845118,[-6.45585036e-08 -2.83307315e-04],-0.00028337187336607996
5401,,,,5244.014301430143,[-0.0468546   6.10937072],6.062516128800693,,,,,,1925.108910891089,[2.03138510e-07 3.57463265e-04],0.00035766640387982593,[-6.63826348e-08 -2.83420283e-04],-0.00028348666602206075
5402,,,,5244.374237423743,[-0.04712552  6.11314261],6.0660170899710515,,,,,,1925.4653465346535,[2.02836696e-07 3.57295693e-04],0.0003574985301803562,[-6.82041374e-08 -2.83533181e-04],-0.0002836013855233499
